left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2794	665028	0.17221862077713013	0.02992894196118829	-0.00012007355690002441
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2795	664631	0.1721978336572647	0.029815710301757004	-0.0001408606767654419
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2801	664579	0.1719009280204773	0.02927534908473177	-0.00043776631355285645
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2803	664166	0.17210139334201813	0.029966469280988776	-0.00023730099201202393
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2810	665255	0.1723225861787796	0.030453682493114483	-1.6108155250549316e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2811	664205	0.17161376774311066	0.028538434115614714	-0.0007249265909194946
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2816	664405	0.17249253392219543	0.03045931986811273	0.0001538395881652832
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2817	664054	0.17251890897750854	0.031051305212024368	0.00018021464347839355
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2821	664414	0.17226062715053558	0.030489483748782197	-7.806718349456787e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2841	663740	0.17240066826343536	0.029411801027519707	6.19739294052124e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2899	663975	0.17171820998191833	0.028848921660896653	-0.0006204843521118164
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2783	664692	0.17203305661678314	0.02976760837095448	-0.0003056377172470093
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2787	664887	0.1721831113100052	0.030099401117478258	-0.00015558302402496338
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2786	664592	0.1722503900527954	0.03015425589328533	-8.830428123474121e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S02	664657	0.1726989895105362	0.03122483457101332	0.0003602951765060425
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S03	665303	0.1724417507648468	0.030578944544854214	0.00010305643081665039
