left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_510	663924	0.012064754962921143	-0.017036589196585933	3.357883542776108e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_556	664253	0.012850944884121418	-0.01656234805198237	0.0008197687566280365
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_574	665260	0.012071958743035793	-0.017051788221651543	4.0782615542411804e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_626	664706	0.012062602676451206	-0.017097463599826192	3.142654895782471e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_650	665027	0.012170416302978992	-0.016954398586456126	0.00013924017548561096
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_710	663637	0.012020399793982506	-0.017117274001830832	-1.0776333510875702e-05
Harmon_2023_Nat_Cancer||Harmon_2023_Nat_Cancer.P2	665375	0.011954931542277336	-0.017222617729664217	-7.624458521604538e-05
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC3	665472	0.012033168226480484	-0.017109766149930726	1.9920989871025085e-06
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC2	665449	0.012031864374876022	-0.017109894155827376	6.882473826408386e-07
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC1	665396	0.012012840248644352	-0.017126157856131242	-1.833587884902954e-05
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU1	663886	0.011852812021970749	-0.01709746019400725	-0.0001783641055226326
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU2	662487	0.011013194918632507	-0.017519927835007307	-0.0010179812088608742
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU3	664253	0.011901089921593666	-0.017140569895040644	-0.00013008620589971542
Ji_2024_Cancer_Lett||Ji_2024_Cancer_Lett.sigmoid_03	662977	0.01204967312514782	-0.0173887721580542	1.849699765443802e-05
Ji_2024_Cancer_Lett||Ji_2024_Cancer_Lett.rectum_03	657700	0.010733933188021183	-0.018176728780391595	-0.0012972429394721985
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC035	664403	0.012005859054625034	-0.017008676181011904	-2.5317072868347168e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC040	664742	0.01162062119692564	-0.017692042019794706	-0.0004105549305677414
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC041	665254	0.011947077699005604	-0.01723751964774698	-8.409842848777771e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC043	664756	0.01162854116410017	-0.017600186087947122	-0.00040263496339321136
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC044	665091	0.011726348660886288	-0.017581506258212965	-0.0003048274666070938
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2794	665028	0.011699117720127106	-0.01791292206251361	-0.0003320584073662758
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2795	664631	0.01158975064754486	-0.01802256137473475	-0.00044142547994852066
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2801	664579	0.011270685121417046	-0.018742364645678473	-0.0007604910060763359
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2803	664166	0.011341877281665802	-0.0182763172486723	-0.0006892988458275795
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2810	665255	0.011934245936572552	-0.017228120881380777	-9.693019092082977e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2811	664205	0.010810671374201775	-0.019445895766306637	-0.001220504753291607
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2816	664405	0.011982307769358158	-0.017309935458196417	-4.886835813522339e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2817	664054	0.011386560276150703	-0.01786240825726379	-0.0006446158513426781
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2821	664414	0.011519855819642544	-0.01756394519875088	-0.0005113203078508377
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2841	663740	0.0114252008497715	-0.01891491435106206	-0.0006059752777218819
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2899	663975	0.01088861282914877	-0.019115950149153793	-0.0011425632983446121
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2783	664692	0.011396457441151142	-0.018167012386964318	-0.0006347186863422394
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2787	664887	0.011790189892053604	-0.01741447680136787	-0.00024098623543977737
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2786	664592	0.011542308144271374	-0.017953380862461434	-0.0004888679832220078
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S02	664657	0.01142633892595768	-0.01816605264534177	-0.0006048372015357018
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S03	665303	0.01200828142464161	-0.01715794434086175	-2.289470285177231e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S04	665226	0.01184032578021288	-0.017518006321060473	-0.00019085034728050232
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S05	663286	0.012229589745402336	-0.016732372697606804	0.00019841361790895462
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S06	664661	0.011115886270999908	-0.018912958364238515	-0.000915289856493473
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S07	664708	0.011228086426854134	-0.019008156775036665	-0.0008030897006392479
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S08	664893	0.011589600704610348	-0.01781587491730198	-0.00044157542288303375
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S10	663667	0.011786186136305332	-0.01680474247292398	-0.0002449899911880493
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S12	665123	0.011731639504432678	-0.01758723841758046	-0.0002995366230607033
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S13	665041	0.011802677996456623	-0.017478077338194016	-0.00022849813103675842
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S14	665059	0.011917507275938988	-0.017264259123044665	-0.00011366885155439377
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S15	665319	0.012085407972335815	-0.017043614718895428	5.423184484243393e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC1	664196	0.012380417436361313	-0.016696966026287015	0.00034924130886793137
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC10	665424	0.012026794254779816	-0.017125019592901088	-4.381872713565826e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC11	664628	0.01200483925640583	-0.01707336658588021	-2.6336871087551117e-05
