left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_482	665069	0.008181088604032993	0.011781510538968216	6.0986727476119995e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_489	664842	0.008067009039223194	0.011630685927782023	-5.30928373336792e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_490	663863	0.008206866681575775	0.011793569092395118	8.676480501890182e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_491	663576	0.007703992538154125	0.011257562263198927	-0.0004161093384027481
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_510	663924	0.008074530400335789	0.011650981542279627	-4.5571476221084595e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_556	664253	0.007252796087414026	0.01107722290895793	-0.0008673057891428471
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_574	665260	0.008103271014988422	0.011692699026600079	-1.6830861568450928e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_626	664706	0.008088856935501099	0.011687045977915604	-3.124494105577469e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_650	665027	0.008112946525216103	0.011731252461686045	-7.1553513407707214e-06
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_710	663637	0.00809815339744091	0.01164110842234811	-2.1948479115962982e-05
Harmon_2023_Nat_Cancer||Harmon_2023_Nat_Cancer.P2	665375	0.008096221834421158	0.011688538876978063	-2.3880042135715485e-05
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC3	665472	0.008114862255752087	0.011712394938230704	-5.239620804786682e-06
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC2	665449	0.008122156374156475	0.011715791835101762	2.0544975996017456e-06
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC1	665396	0.008119355887174606	0.011711344206860534	-7.459893822669983e-07
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU1	663886	0.007973993197083473	0.011627240016752386	-0.00014610867947340012
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU2	662487	0.007915281690657139	0.01164236944316471	-0.0002048201858997345
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU3	664253	0.008135278709232807	0.011752218129273354	1.5176832675933838e-05
Ji_2024_Cancer_Lett||Ji_2024_Cancer_Lett.sigmoid_03	662977	0.008475204929709435	0.012151274594182387	0.0003551030531525612
Ji_2024_Cancer_Lett||Ji_2024_Cancer_Lett.rectum_03	657700	0.0074048349633812904	0.010550028220451674	-0.0007152669131755829
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC035	664403	0.008044097572565079	0.011591724994147701	-7.600430399179459e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC040	664742	0.008223935961723328	0.011882708212933125	0.00010383408516645432
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC041	665254	0.008092653937637806	0.011683903593819453	-2.7447938919067383e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC043	664756	0.008033557794988155	0.01162617311485396	-8.654408156871796e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC044	665091	0.00812323484569788	0.011713316056365893	3.1329691410064697e-06
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2794	665028	0.00809472892433405	0.011680658010885282	-2.5372952222824097e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2795	664631	0.008209475316107273	0.011864869556057948	8.937343955039978e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2801	664579	0.008017648011446	0.011615800757340384	-0.00010245386511087418
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2803	664166	0.008546069264411926	0.01227598775431192	0.00042596738785505295
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2810	665255	0.008078215643763542	0.011675322190606558	-4.1886232793331146e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2811	664205	0.00786670297384262	0.011413779857498592	-0.00025339890271425247
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2816	664405	0.008565026335418224	0.012288077488235606	0.000444924458861351
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2817	664054	0.008321555331349373	0.011958885740994768	0.00020145345479249954
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2821	664414	0.00825783796608448	0.011871153995514139	0.00013773608952760696
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2841	663740	0.008075589314103127	0.011671548624453887	-4.4512562453746796e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2899	663975	0.008554067462682724	0.012324005152175457	0.0004339655861258507
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2783	664692	0.008471235632896423	0.012179213683824191	0.00035113375633955
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2787	664887	0.008118994534015656	0.011698938255588424	-1.107342541217804e-06
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2786	664592	0.00821133702993393	0.011842780657565721	9.123515337705612e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S02	664657	0.007992547005414963	0.011564255478178426	-0.00012755487114191055
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S03	665303	0.008118834346532822	0.011725942237695899	-1.2675300240516663e-06
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S04	665226	0.007914028130471706	0.011434207696585801	-0.00020607374608516693
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S05	663286	0.008710564114153385	0.012561333577614965	0.0005904622375965118
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S06	664661	0.007527349051088095	0.01082462318217166	-0.0005927528254687786
