gene	logFC	logCPM	F	PValue	FDR
ASMTL-AS1	-0.416393829890506	1.72417812266072	2.08283321709994	0.16410721350077	0.221625953481763
INTS11	0.209145205404519	5.53309828215635	2.07027476877063	0.16421502887767	0.221753856938407
AL355075.4	-0.466103279473727	2.56427803714335	2.06026145173167	0.164311005366822	0.221865754174082
CLK3	0.159069255439089	4.84161706144794	2.06718239867844	0.164361541218077	0.221905649155017
LEPROT	0.298893339438338	7.02607137755959	2.07412889954318	0.164366782623717	0.221905649155017
BMPR1B	-0.680882640435179	1.67412837158744	2.08379178658918	0.164495164658307	0.222061253558917
PHB2	0.230089489035416	7.01745316068936	2.07362553992811	0.164539725421675	0.222103687123769
SCRN2	-0.279706224516884	4.15599268088072	2.06804060810328	0.164681269200205	0.222277015843499
THRAP3	0.217015286102517	6.82554063654872	2.07106481708479	0.164735037376818	0.222331852056349
AC027307.3	0.37069993061027	0.492139787029927	2.05343604933868	0.164800108218233	0.222401932754589
COX16	-0.250633470749996	4.47659240066221	2.05717184450181	0.164915336247342	0.222539685274268
BCOR	-0.272559681445289	3.61874396169739	2.05426336824396	0.16497432253595	0.222601528270655
AC109322.1	-0.33747895900059	0.491737355527347	2.06232608846445	0.165073104846207	0.222717054297686
ZBED5	-0.242433108072313	4.08341705494619	2.05595587875786	0.165180646749301	0.222844379423605
ZNF624	-0.264875643563153	1.60964543710808	2.06551257417851	0.165313771479668	0.223006195157432
AC006116.8	-0.491887799963398	-1.02903649671731	2.06223150870009	0.165328730750349	0.223008594081572
CFAP43	-0.501198319255545	0.17674715344616	2.05986072524999	0.165368790342165	0.223044847241637
LHFPL6	0.573126967306984	6.98283005602755	2.05730715770447	0.165784396260729	0.223587580736172
ZNF528	-0.289430708540548	2.4756855725737	2.04426670890229	0.165827997150738	0.223628557611457
SNUPN	0.217652367795514	4.41904019625001	2.05072564469784	0.165854718748106	0.223646767075731
CUL3	0.250008463316704	5.86196184636629	2.04866076552676	0.165911598101758	0.223688381481849
C8orf59	-0.229594425586462	6.67300581788631	2.05995564054992	0.16591202194076	0.223688381481849
OCRL	0.279748927701822	2.9461108668059	2.04460905610631	0.166092391611773	0.223913719018294
AC007014.1	-0.513076494026611	1.10276920836307	2.06371653062225	0.166243972530675	0.224100212831367
PPP1R8	0.231134118064918	4.48932904569227	2.05000010006172	0.16641594590975	0.224314164184756
UBE3B	0.189986212987553	3.93478407495565	2.04364691983408	0.166486494388157	0.22439138043123
DIABLO-1	0.361390880776676	1.12571002076133	2.04707527017376	0.166503799863348	0.224396828890233
MKKS	0.208990001207619	3.7264437939111	2.04316397623717	0.166557135044991	0.224450829775085
STAG2	-0.214141140148528	5.77203998537555	2.04455105978403	0.166794313477029	0.224752547763448
ZNF227	-0.312308999180408	2.41019026270097	2.03210009772803	0.167138183144726	0.225197970902733
CHID1	-0.220943758469866	6.02950775218232	2.03747864992412	0.167232491883481	0.225307097481814
