gene	logFC	logCPM	F	PValue	FDR
LIFR	8.15678191540959	2.48045718098125	58.3839001728748	9.73468093969319e-07	7.73975994567809e-05
AC008609.1	5.28561811010905	0.79659657751992	64.3397899051986	9.75072372781799e-07	7.73975994567809e-05
AC007325.2	4.62073835427757	3.08325160534606	87.5757896726275	9.75836127549353e-07	7.73975994567809e-05
MAF	5.54866649378831	6.02120266456817	87.7812153616113	9.95026396278304e-07	7.85086191521876e-05
PIK3CD-AS2	5.09352985837716	1.32336451184078	74.0390782008542	1.00560396051995e-06	7.89320953259937e-05
TPBG	-3.75998712805388	2.93755727686405	85.6138728718572	1.02046946906408e-06	7.96860411693392e-05
EVA1C	-6.29001851373047	2.37621539845103	69.4322880888696	1.04612553610976e-06	8.11830058674393e-05
LGR5	4.85923682213031	4.54806965061907	86.839866921007	1.05035772328326e-06	8.11830058674393e-05
COL6A1	5.47007483992895	4.85569133972605	87.0346410226125	1.06186466715456e-06	8.14008627953438e-05
ISYNA1	3.80523356397434	4.75873193080811	86.5532464088837	1.06392308624187e-06	8.14008627953438e-05
ADAMTSL5	3.51079276370195	1.62482788268583	86.8516534791118	1.0957987120564e-06	8.34183652710676e-05
DMKN	3.63622632551951	4.50645158829891	84.7880687719472	1.18257453086896e-06	8.95741078406697e-05
EFEMP2	3.8337218461341	0.863307154491214	77.3172305789514	1.25569569944102e-06	9.4552333423011e-05
TCEA2	4.07799378318636	2.50820130528236	84.1119671161359	1.26422521368595e-06	9.4552333423011e-05
BNIP3	4.40458273082074	6.16140948889358	83.6460321996577	1.26702248893466e-06	9.4552333423011e-05
CCL28	-4.71124640776265	5.443699945605	83.3045358809233	1.32860344037291e-06	9.80576533766975e-05
MAGED2	2.82575613895937	5.85621294055699	82.8186977581176	1.33166838873928e-06	9.80576533766975e-05
LAMA5	4.51737936549209	2.71086516540727	83.329639883853	1.33720188979807e-06	9.80576533766975e-05
MAMDC4	4.53496397662212	7.03511151659034	82.7203785107584	1.33988608152197e-06	9.80576533766975e-05
APH1B	2.8843489899781	2.90836935530757	82.2523972620136	1.39091128070012e-06	0.000101302475919837
ARMCX1	4.5760880081205	3.03728510788462	82.1063580996717	1.4392288487121e-06	0.000104319989613108
TFPI	3.45211987526485	4.33541308088965	81.5005637668766	1.44996602646675e-06	0.000104597787309261
AC013271.1	6.44415627101619	0.631722876554487	50.142280998319	1.47409836438379e-06	0.000105834673564218
SLC12A5	4.14086640172496	-0.330303979582616	63.1335820326125	1.49959612377051e-06	0.000107157460749997
OLFML2B	4.80885971644077	-0.954073807513074	55.7861533710717	1.51836728352171e-06	0.000107550835144157
FXYD5	4.60760802563594	5.24995644660493	80.7084833248239	1.52257342720928e-06	0.000107550835144157
IL34	4.7631526487999	1.78204024918159	78.1271473117011	1.52639973305127e-06	0.000107550835144157
APOA4	9.00916381157344	5.88322726460375	73.1127312841262	1.53504864350368e-06	0.000107659499539061
LINC01503	4.91740986820006	-0.538881867247834	51.8801053728504	1.56765841686163e-06	0.000109439895654547
KLF9	-6.07955503293732	3.88370320920056	66.625063351862	1.59861977372542e-06	0.00011108940803746
AL121974.1	10.0964442782597	2.50538623507373	264.62378543015	1.6184407108379e-06	0.000111953234376636
MFAP4	5.4328993040393	3.06615582020416	78.3301904966019	1.63248940880344e-06	0.000112411736608924
PTK6	-6.14490042620418	5.15420084705521	78.8694251066702	1.64603842245253e-06	0.000112651037857834
ALPK3	4.43009072041497	1.11506348140836	78.4451012794782	1.65083704564256e-06	0.000112651037857834
HILPDA	4.2348863419557	5.84058097127945	79.213470002778	1.67089315349853e-06	0.000113508342521746
CARD11	5.51640205553955	0.358967968974194	59.7124586630783	1.76156803631785e-06	0.000118620829377879
AC064807.2	8.57749762948787	0.596397411448165	147.178995125543	1.76181177701648e-06	0.000118620829377879
ATP6V1B2	2.1114011905975	5.27946319701816	78.1400225086459	1.7907554096255e-06	0.000120036078320428
C12orf49	2.07823442139199	4.88482482671539	77.9344116006596	1.81522616446956e-06	0.000121140357557486
PHGDH	5.65381395135702	5.46632311637224	77.8789493927399	1.83821484854548e-06	0.000122136476932524
CLDN6	5.271232121881	1.02749939740803	67.148455121919	1.85411504334072e-06	0.000122654972888946
