gene	logFC	logCPM	F	PValue	FDR
SERPINA10	4.46327408383017	-0.71473837857205	118.383624640052	2.0182720867048e-07	3.05954372444746e-05
GPC3	6.37199052608785	5.90253254208715	193.343470607113	2.037885432499e-07	3.05957145606148e-05
NKAIN3	6.83525015428535	0.243679684672525	83.7876290748211	2.26653807875867e-07	3.37045005349884e-05
LINC01099	7.87719452031045	1.34234211792726	83.1712479206706	2.37307823574859e-07	3.49558901631872e-05
C19orf84	6.13438618618631	-0.364205602901093	83.0089956805072	2.4227535131512e-07	3.53540872470493e-05
AFAP1L1	4.89241126244875	-0.846582171395052	103.701259321944	2.71148722514287e-07	3.92010754938711e-05
AC103736.1	4.95377570180191	-0.0294217600394033	106.787373388279	2.93062085355232e-07	4.19804715663908e-05
LINC01503	4.93051080922836	-0.495246647140632	80.9705563419823	3.43039421857493e-07	4.86928866625718e-05
SUSD3	5.20020034539222	0.641716992139539	134.682485866592	3.66049089350628e-07	5.14256469984424e-05
SCPEP1	3.88070268433519	5.12226226119377	168.403080361859	3.68878728309565e-07	5.14256469984424e-05
COL6A1	5.47013055832667	4.43947881148001	166.077577996284	4.05849300685173e-07	5.60790352291884e-05
ACTG2	6.50654739667612	2.19991165388814	132.34953365348	4.10614215487328e-07	5.6239740005431e-05
HILPDA	4.23537883433665	6.08125046379863	162.85587565741	4.24708892344407e-07	5.75464231128065e-05
DNASE1	4.76409356158811	6.5600266184188	162.333110486805	4.30652147834613e-07	5.75464231128065e-05
CSF3R	5.79920509470218	-0.223787024721353	88.7858305794582	4.31211188945713e-07	5.75464231128065e-05
TRIM71	9.31138791815364	1.30331724005888	185.416289942555	4.40079057962129e-07	5.8232156025599e-05
RBMS1	4.71705157989941	3.08170545592805	161.509172503134	4.53696367737822e-07	5.89500821654431e-05
PLA1A	5.79935353414626	1.07428202460834	97.8069555983408	4.5586457402543e-07	5.89500821654431e-05
AC022784.3	4.92787952623143	1.00826371075569	141.872242845646	4.56831045345115e-07	5.89500821654431e-05
LINC01146	5.87265363908316	0.546103706159674	84.3396406377486	4.65617189936753e-07	5.95913672432169e-05
CTXND1	9.83394848265974	2.2450146621489	180.73052421058	4.72900226445806e-07	6.00314157376001e-05
SLC19A3	4.48261319506995	4.63862919836652	158.544341770426	4.78288866998492e-07	6.02258255589876e-05
RENBP	6.0160256174997	3.83279272638204	157.488837672799	5.09319541721451e-07	6.36201225955099e-05
SLC5A12	6.5903505177325	4.54563177532208	155.647015442342	5.22851065498698e-07	6.47920360055292e-05
F7	6.22702934782568	1.25276749195169	88.4938021963494	5.27977891859564e-07	6.49121795550806e-05
MFGE8	4.5928190230324	2.8430823797453	155.553931325585	5.34817950702818e-07	6.5239433455264e-05
RAMP2	5.26777047091537	0.800305252890648	128.262695934711	5.43517517033327e-07	6.57866861314602e-05
IQCA1	7.15132831488563	0.658727566447968	84.4730425163507	5.69496144451476e-07	6.84008676881949e-05
KLHL13	3.38635382258385	3.13789562210679	152.232122832203	5.74466223322863e-07	6.84711115340701e-05
MAGEH1	5.13221062133936	3.93873415526918	151.441251211541	5.98618527640461e-07	7.03951995491203e-05
PTN	7.11012151586775	-0.0573777373721318	71.5867066622615	5.99626075319137e-07	7.03951995491203e-05
AQP10	9.31044632649073	0.786259595570764	170.241904573418	6.09331271438268e-07	7.04882855244252e-05
AL359504.2	4.83953981177276	0.300838597025314	99.2561715964803	6.12681756646e-07	7.04882855244252e-05
SLC5A9	4.42073604051996	2.92124598486419	151.293593346645	6.13962266640311e-07	7.04882855244252e-05
LINC01605	4.84457488477317	0.58558519374016	128.289695805006	6.30064143865626e-07	7.18089163672838e-05
PKLR	4.41136179497019	2.47384615445567	149.232456171938	6.48720336431839e-07	7.33764429355296e-05
RAB34	4.75681122463939	2.02300748267987	138.590330913069	6.53216700911913e-07	7.33764429355296e-05
RALYL	6.99202399796758	1.46072155103691	81.1522549462275	6.80727951253213e-07	7.51991767386183e-05
