var_name	gene_id	base_symbol	is_suffixed	base_symbol_is_duplicated
XAB2	ENSG00000076924	XAB2	False	False
PET100	ENSG00000229833	PET100	False	False
AC008763.2	ENSG00000268400	AC008763.2	False	False
PCP2	ENSG00000174788	PCP2	False	False
AC008763.1	ENSG00000268204	AC008763.1	False	False
STXBP2	ENSG00000076944	STXBP2	False	False
RETN	ENSG00000104918	RETN	False	False
MCEMP1	ENSG00000183019	MCEMP1	False	False
AC008763.3	ENSG00000269711	AC008763.3	False	False
TRAPPC5	ENSG00000181029	TRAPPC5	False	False
FCER2	ENSG00000104921	FCER2	False	False
CLEC4G	ENSG00000182566	CLEC4G	False	False
CD209	ENSG00000090659	CD209	False	False
CLEC4M	ENSG00000104938	CLEC4M	False	False
EVI5L	ENSG00000142459	EVI5L	False	False
PRR36	ENSG00000183248	PRR36	False	False
AC010336.3	ENSG00000268120	AC010336.3	False	False
LRRC8E	ENSG00000171017	LRRC8E	False	False
AC010336.1	ENSG00000214248	AC010336.1	False	False
MAP2K7	ENSG00000076984	MAP2K7	False	False
AC010336.4	ENSG00000268149	AC010336.4	False	False
TGFBR3L	ENSG00000260001	TGFBR3L	False	False
AC010336.2	ENSG00000260500	AC010336.2	False	False
SNAPC2	ENSG00000104976	SNAPC2	False	False
CTXN1	ENSG00000178531	CTXN1	False	False
TIMM44	ENSG00000104980	TIMM44	False	False
ELAVL1	ENSG00000066044	ELAVL1	False	False
AC010336.6	ENSG00000269813	AC010336.6	False	False
AC008946.1	ENSG00000267939	AC008946.1	False	False
CCL25	ENSG00000131142	CCL25	False	False
FBN3	ENSG00000142449	FBN3	False	False
CERS4	ENSG00000090661	CERS4	False	False
AC022146.2	ENSG00000271717	AC022146.2	False	False
CD320	ENSG00000167775	CD320	False	False
AC010323.1	ENSG00000167774	AC010323.1	False	False
NDUFA7	ENSG00000267855	NDUFA7	False	False
RPS28	ENSG00000233927	RPS28	False	False
KANK3	ENSG00000186994	KANK3	False	False
ANGPTL4	ENSG00000167772	ANGPTL4	False	False
RAB11B-AS1	ENSG00000269386	RAB11B-AS1	False	False
RAB11B	ENSG00000185236	RAB11B	False	False
MARCH2	ENSG00000099785	MARCH2	False	False
AC136469.1	ENSG00000268931	AC136469.1	False	False
HNRNPM	ENSG00000099783	HNRNPM	False	False
PRAM1	ENSG00000133246	PRAM1	False	False
ZNF414	ENSG00000133250	ZNF414	False	False
MYO1F	ENSG00000142347	MYO1F	False	False
AC092316.1	ENSG00000268618	AC092316.1	False	False
ADAMTS10	ENSG00000142303	ADAMTS10	False	False
AC130469.1	ENSG00000267986	AC130469.1	False	False
LINC01862	ENSG00000268480	LINC01862	False	False
ACTL9	ENSG00000181786	ACTL9	False	False
OR2Z1	ENSG00000181733	OR2Z1	False	False
ZNF558	ENSG00000167785	ZNF558	False	False
AC008734.1	ENSG00000269300	AC008734.1	False	False
MBD3L1	ENSG00000170948	MBD3L1	False	False
MUC16	ENSG00000181143	MUC16	False	False
OR1M1	ENSG00000170929	OR1M1	False	False
OR7G2	ENSG00000170923	OR7G2	False	False
OR7G1	ENSG00000161807	OR7G1	False	False
OR7G3	ENSG00000170920	OR7G3	False	False
ZNF317	ENSG00000130803	ZNF317	False	False
OR7D2	ENSG00000188000	OR7D2	False	False
OR7D4	ENSG00000174667	OR7D4	False	False
OR7E24	ENSG00000237521	OR7E24	False	False
AC011451.1	ENSG00000267510	AC011451.1	False	False
ZNF699	ENSG00000196110	ZNF699	False	False
ZNF559	ENSG00000188321	ZNF559	False	False
ZNF559-ZNF177	ENSG00000270011	ZNF559-ZNF177	False	False
ZNF177	ENSG00000188629	ZNF177	False	False
ZNF266	ENSG00000174652	ZNF266	False	False
ZNF560	ENSG00000198028	ZNF560	False	False
AC008567.2	ENSG00000267273	AC008567.2	False	False
ZNF426	ENSG00000130818	ZNF426	False	False
ZNF426-DT	ENSG00000278611	ZNF426-DT	False	False
ZNF121	ENSG00000197961	ZNF121	False	False
ZNF561	ENSG00000171469	ZNF561	False	False
ZNF562	ENSG00000171466	ZNF562	False	False
AC008759.3	ENSG00000277587	AC008759.3	False	False
AC008759.2	ENSG00000267612	AC008759.2	False	False
ZNF846	ENSG00000196605	ZNF846	False	False
AC008752.1	ENSG00000266950	AC008752.1	False	False
FBXL12	ENSG00000127452	FBXL12	False	False
UBL5	ENSG00000198258	UBL5	False	False
AC008752.2	ENSG00000267289	AC008752.2	False	False
PIN1	ENSG00000127445	PIN1	False	False
OLFM2	ENSG00000105088	OLFM2	False	False
COL5A3	ENSG00000080573	COL5A3	False	False
AC008742.1	ENSG00000267650	AC008742.1	False	False
RDH8	ENSG00000080511	RDH8	False	False
C19orf66	ENSG00000130813	C19orf66	False	False
AC020931.1	ENSG00000267387	AC020931.1	False	False
ANGPTL6	ENSG00000130812	ANGPTL6	False	False
PPAN-P2RY11	ENSG00000243207	PPAN-P2RY11	False	False
PPAN	ENSG00000130810	PPAN	False	False
P2RY11	ENSG00000244165	P2RY11	False	False
EIF3G	ENSG00000130811	EIF3G	False	False
DNMT1	ENSG00000130816	DNMT1	False	False
S1PR2	ENSG00000267534	S1PR2	False	False
MRPL4	ENSG00000105364	MRPL4	False	False
AC011511.2	ENSG00000266978	AC011511.2	False	False
AC011511.3	ENSG00000267105	AC011511.3	False	False
ICAM1	ENSG00000090339	ICAM1	False	False
AC011511.5	ENSG00000267607	AC011511.5	False	False
ICAM4	ENSG00000105371	ICAM4	False	False
ICAM5	ENSG00000105376	ICAM5	False	False
ZGLP1	ENSG00000220201	ZGLP1	False	False
AC011511.1	ENSG00000167807	AC011511.1	False	False
FDX2	ENSG00000267673	FDX2	False	False
AC011511.4	ENSG00000267303	AC011511.4	False	False
RAVER1	ENSG00000161847	RAVER1	False	False
AC114271.1	ENSG00000274425	AC114271.1	False	False
ICAM3	ENSG00000076662	ICAM3	False	False
TYK2	ENSG00000105397	TYK2	False	False
CDC37	ENSG00000105401	CDC37	False	False
PDE4A	ENSG00000065989	PDE4A	False	False
KEAP1	ENSG00000079999	KEAP1	False	False
S1PR5	ENSG00000180739	S1PR5	False	False
ATG4D	ENSG00000130734	ATG4D	False	False
KRI1	ENSG00000129347	KRI1	False	False
CDKN2D	ENSG00000129355	CDKN2D	False	False
AP1M2	ENSG00000129354	AP1M2	False	False
SLC44A2	ENSG00000129353	SLC44A2	False	False
ILF3-DT	ENSG00000267100	ILF3-DT	False	False
ILF3	ENSG00000129351	ILF3	False	False
QTRT1	ENSG00000213339	QTRT1	False	False
DNM2	ENSG00000079805	DNM2	False	False
TMED1	ENSG00000099203	TMED1	False	False
C19orf38	ENSG00000214212	C19orf38	False	False
CARM1	ENSG00000142453	CARM1	False	False
YIPF2	ENSG00000130733	YIPF2	False	False
TIMM29	ENSG00000142444	TIMM29	False	False
SMARCA4	ENSG00000127616	SMARCA4	False	False
AC011442.1	ENSG00000266936	AC011442.1	False	False
LDLR	ENSG00000130164	LDLR	False	False
SPC24	ENSG00000161888	SPC24	False	False
KANK2	ENSG00000197256	KANK2	False	False
DOCK6	ENSG00000130158	DOCK6	False	False
AC011472.1	ENSG00000267082	AC011472.1	False	False
AC011472.4	ENSG00000273733	AC011472.4	False	False
ANGPTL8	ENSG00000130173	ANGPTL8	False	False
TSPAN16	ENSG00000130167	TSPAN16	False	False
RAB3D	ENSG00000105514	RAB3D	False	False
TMEM205	ENSG00000105518	TMEM205	False	False
CCDC159	ENSG00000183401	CCDC159	False	False
PLPPR2	ENSG00000105520	PLPPR2	False	False
AC024575.1	ENSG00000267277	AC024575.1	False	False
SWSAP1	ENSG00000173928	SWSAP1	False	False
EPOR	ENSG00000187266	EPOR	False	False
RGL3	ENSG00000205517	RGL3	False	False
CCDC151	ENSG00000198003	CCDC151	False	False
PRKCSH	ENSG00000130175	PRKCSH	False	False
ELAVL3	ENSG00000196361	ELAVL3	False	False
AC008481.3	ENSG00000267477	AC008481.3	False	False
ZNF653	ENSG00000161914	ZNF653	False	False
ECSIT	ENSG00000130159	ECSIT	False	False
CNN1	ENSG00000130176	CNN1	False	False
ELOF1	ENSG00000130165	ELOF1	False	False
ZNF627	ENSG00000198551	ZNF627	False	False
ACP5	ENSG00000102575	ACP5	False	False
AC008543.1	ENSG00000197332	AC008543.1	False	False
ZNF823	ENSG00000197933	ZNF823	False	False
ZNF441	ENSG00000197044	ZNF441	False	False
AC008543.5	ENSG00000267646	AC008543.5	False	False
ZNF491	ENSG00000177599	ZNF491	False	False
ZNF440	ENSG00000171295	ZNF440	False	False
AC008543.4	ENSG00000267089	AC008543.4	False	False
ZNF439	ENSG00000171291	ZNF439	False	False
ZNF69	ENSG00000198429	ZNF69	False	False
ZNF700	ENSG00000196757	ZNF700	False	False
AC008770.2	ENSG00000267179	AC008770.2	False	False
ZNF763	ENSG00000197054	ZNF763	False	False
ZNF433	ENSG00000197647	ZNF433	False	False
AC008770.1	ENSG00000257355	AC008770.1	False	False
ZNF878	ENSG00000257446	ZNF878	False	False
ZNF844	ENSG00000223547	ZNF844	False	False
ZNF788P	ENSG00000214189	ZNF788P	False	False
ZNF20	ENSG00000132010	ZNF20	False	False
ZNF625-ZNF20	ENSG00000213297	ZNF625-ZNF20	False	False
ZNF625	ENSG00000257591	ZNF625	False	False
ZNF136	ENSG00000196646	ZNF136	False	False
ZNF44	ENSG00000197857	ZNF44	False	False
ZNF563	ENSG00000188868	ZNF563	False	False
ZNF442	ENSG00000198342	ZNF442	False	False
AC008758.4	ENSG00000268744	AC008758.4	False	False
ZNF799	ENSG00000196466	ZNF799	False	False
AC008758.5	ENSG00000268870	AC008758.5	False	False
ZNF443	ENSG00000180855	ZNF443	False	False
AC008758.6	ENSG00000269755	AC008758.6	False	False
AC008758.2	ENSG00000234848	AC008758.2	False	False
ZNF709	ENSG00000242852	ZNF709	False	False
AC008758.1	ENSG00000196826	AC008758.1	False	False
ZNF564	ENSG00000249709	ZNF564	False	False
AC010422.6	ENSG00000269693	AC010422.6	False	False
AC010422.1	ENSG00000230310	AC010422.1	False	False
ZNF490	ENSG00000188033	ZNF490	False	False
ZNF791	ENSG00000173875	ZNF791	False	False
AC010422.3	ENSG00000269242	AC010422.3	False	False
MAN2B1	ENSG00000104774	MAN2B1	False	False
AC010422.5	ENSG00000269590	AC010422.5	False	False
WDR83	ENSG00000123154	WDR83	False	False
WDR83OS	ENSG00000105583	WDR83OS	False	False
DHPS	ENSG00000095059	DHPS	False	False
AC010422.2	ENSG00000268945	AC010422.2	False	False
GNG14	ENSG00000283980	GNG14	False	False
FBXW9	ENSG00000132004	FBXW9	False	False
AC018761.4	ENSG00000267791	AC018761.4	False	False
TNPO2	ENSG00000105576	TNPO2	False	False
AC018761.1	ENSG00000267004	AC018761.1	False	False
TRIR	ENSG00000123144	TRIR	False	False
ASNA1	ENSG00000198356	ASNA1	False	False
BEST2	ENSG00000039987	BEST2	False	False
HOOK2	ENSG00000095066	HOOK2	False	False
AC018761.3	ENSG00000267212	AC018761.3	False	False
JUNB	ENSG00000171223	JUNB	False	False
PRDX2	ENSG00000167815	PRDX2	False	False
AC018761.2	ENSG00000267062	AC018761.2	False	False
THSD8	ENSG00000284491	THSD8	False	False
RNASEH2A	ENSG00000104889	RNASEH2A	False	False
RTBDN	ENSG00000132026	RTBDN	False	False
AC020934.1	ENSG00000267424	AC020934.1	False	False
MAST1	ENSG00000105613	MAST1	False	False
DNASE2	ENSG00000105612	DNASE2	False	False
AC020934.2	ENSG00000267735	AC020934.2	False	False
KLF1	ENSG00000105610	KLF1	False	False
GCDH	ENSG00000105607	GCDH	False	False
SYCE2	ENSG00000161860	SYCE2	False	False
FARSA	ENSG00000179115	FARSA	False	False
FARSA-AS1	ENSG00000266975	FARSA-AS1	False	False
CALR	ENSG00000179218	CALR	False	False
AC092069.1	ENSG00000267458	AC092069.1	False	False
RAD23A	ENSG00000179262	RAD23A	False	False
GADD45GIP1	ENSG00000179271	GADD45GIP1	False	False
DAND5	ENSG00000179284	DAND5	False	False
NFIX	ENSG00000008441	NFIX	False	False
AC138474.1	ENSG00000267417	AC138474.1	False	False
AC007787.1	ENSG00000267610	AC007787.1	False	False
LYL1	ENSG00000104903	LYL1	False	False
TRMT1	ENSG00000104907	TRMT1	False	False
NACC1	ENSG00000160877	NACC1	False	False
AC005546.1	ENSG00000266897	AC005546.1	False	False
AC011446.1	ENSG00000267512	AC011446.1	False	False
STX10	ENSG00000104915	STX10	False	False
IER2	ENSG00000160888	IER2	False	False
AC011446.2	ENSG00000267598	AC011446.2	False	False
CACNA1A	ENSG00000141837	CACNA1A	False	False
CCDC130	ENSG00000104957	CCDC130	False	False
MRI1	ENSG00000037757	MRI1	False	False
AC008686.1	ENSG00000267633	AC008686.1	False	False
C19orf53	ENSG00000104979	C19orf53	False	False
ZSWIM4	ENSG00000132003	ZSWIM4	False	False
AC020916.2	ENSG00000267582	AC020916.2	False	False
AC020916.1	ENSG00000267519	AC020916.1	False	False
NANOS3	ENSG00000187556	NANOS3	False	False
C19orf57	ENSG00000132016	C19orf57	False	False
CC2D1A	ENSG00000132024	CC2D1A	False	False
PODNL1	ENSG00000132000	PODNL1	False	False
DCAF15	ENSG00000132017	DCAF15	False	False
RFX1	ENSG00000132005	RFX1	False	False
AC022098.4	ENSG00000275091	AC022098.4	False	False
RLN3	ENSG00000171136	RLN3	False	False
AC022098.2	ENSG00000267670	AC022098.2	False	False
IL27RA	ENSG00000104998	IL27RA	False	False
PALM3	ENSG00000187867	PALM3	False	False
MISP3	ENSG00000141854	MISP3	False	False
C19orf67	ENSG00000188032	C19orf67	False	False
SAMD1	ENSG00000141858	SAMD1	False	False
PRKACA	ENSG00000072062	PRKACA	False	False
AC022098.3	ENSG00000267783	AC022098.3	False	False
ASF1B	ENSG00000105011	ASF1B	False	False
AC022098.1	ENSG00000267169	AC022098.1	False	False
ADGRL1	ENSG00000072071	ADGRL1	False	False
AC011509.2	ENSG00000267723	AC011509.2	False	False
AC011509.1	ENSG00000267406	AC011509.1	False	False
LINC01841	ENSG00000266913	LINC01841	False	False
LINC01842	ENSG00000267147	LINC01842	False	False
ADGRE5	ENSG00000123146	ADGRE5	False	False
AC008569.1	ENSG00000267379	AC008569.1	False	False
DDX39A	ENSG00000123136	DDX39A	False	False
PKN1	ENSG00000123143	PKN1	False	False
PTGER1	ENSG00000160951	PTGER1	False	False
GIPC1	ENSG00000123159	GIPC1	False	False
DNAJB1	ENSG00000132002	DNAJB1	False	False
TECR	ENSG00000099797	TECR	False	False
NDUFB7	ENSG00000099795	NDUFB7	False	False
CLEC17A	ENSG00000187912	CLEC17A	False	False
ADGRE3	ENSG00000131355	ADGRE3	False	False
ZNF333	ENSG00000160961	ZNF333	False	False
ADGRE2	ENSG00000127507	ADGRE2	False	False
OR7C1	ENSG00000127530	OR7C1	False	False
OR7A5	ENSG00000188269	OR7A5	False	False
OR7A10	ENSG00000127515	OR7A10	False	False
OR7A17	ENSG00000185385	OR7A17	False	False
OR7C2	ENSG00000127529	OR7C2	False	False
SLC1A6	ENSG00000105143	SLC1A6	False	False
CCDC105	ENSG00000160994	CCDC105	False	False
CASP14	ENSG00000105141	CASP14	False	False
OR1I1	ENSG00000094661	OR1I1	False	False
SYDE1	ENSG00000105137	SYDE1	False	False
ILVBL	ENSG00000105135	ILVBL	False	False
AC003956.1	ENSG00000268564	AC003956.1	False	False
NOTCH3	ENSG00000074181	NOTCH3	False	False
AC004257.1	ENSG00000269635	AC004257.1	False	False
EPHX3	ENSG00000105131	EPHX3	False	False
BRD4	ENSG00000141867	BRD4	False	False
AC005776.2	ENSG00000273218	AC005776.2	False	False
AKAP8	ENSG00000105127	AKAP8	False	False
AKAP8L	ENSG00000011243	AKAP8L	False	False
WIZ	ENSG00000011451	WIZ	False	False
RASAL3	ENSG00000105122	RASAL3	False	False
PGLYRP2	ENSG00000161031	PGLYRP2	False	False
CYP4F22	ENSG00000171954	CYP4F22	False	False
AC093072.1	ENSG00000266951	AC093072.1	False	False
CYP4F8	ENSG00000186526	CYP4F8	False	False
CYP4F3	ENSG00000186529	CYP4F3	False	False
CYP4F12	ENSG00000186204	CYP4F12	False	False
OR10H2	ENSG00000171942	OR10H2	False	False
OR10H3	ENSG00000171936	OR10H3	False	False
AC004597.1	ENSG00000268673	AC004597.1	False	False
OR10H5	ENSG00000172519	OR10H5	False	False
OR10H1	ENSG00000186723	OR10H1	False	False
LINC01764	ENSG00000267308	LINC01764	False	False
UCA1	ENSG00000214049	UCA1	False	False
CYP4F2	ENSG00000186115	CYP4F2	False	False
CYP4F11	ENSG00000171903	CYP4F11	False	False
OR10H4	ENSG00000176231	OR10H4	False	False
LINC01855	ENSG00000267517	LINC01855	False	False
TPM4	ENSG00000167460	TPM4	False	False
AC008894.1	ENSG00000267373	AC008894.1	False	False
RAB8A	ENSG00000167461	RAB8A	False	False
AC008894.2	ENSG00000269243	AC008894.2	False	False
HSH2D	ENSG00000196684	HSH2D	False	False
CIB3	ENSG00000141977	CIB3	False	False
FAM32A	ENSG00000105058	FAM32A	False	False
AC020911.1	ENSG00000267033	AC020911.1	False	False
AP1M1	ENSG00000072958	AP1M1	False	False
AC020911.2	ENSG00000267275	AC020911.2	False	False
KLF2	ENSG00000127528	KLF2	False	False
AC020917.3	ENSG00000277825	AC020917.3	False	False
EPS15L1	ENSG00000127527	EPS15L1	False	False
AC020917.2	ENSG00000267703	AC020917.2	False	False
CALR3	ENSG00000269058	CALR3	False	False
AC008764.1	ENSG00000141979	AC008764.1	False	False
C19orf44	ENSG00000105072	C19orf44	False	False
CHERP	ENSG00000085872	CHERP	False	False
AC008764.6	ENSG00000269399	AC008764.6	False	False
SLC35E1	ENSG00000127526	SLC35E1	False	False
AC008764.3	ENSG00000268309	AC008764.3	False	False
AC008764.5	ENSG00000269085	AC008764.5	False	False
AC008764.8	ENSG00000279529	AC008764.8	False	False
MED26	ENSG00000105085	MED26	False	False
AC008764.4	ENSG00000268790	AC008764.4	False	False
AC008764.2	ENSG00000268087	AC008764.2	False	False
AC024075.3	ENSG00000269427	AC024075.3	False	False
SMIM7	ENSG00000214046	SMIM7	False	False
TMEM38A	ENSG00000072954	TMEM38A	False	False
NWD1	ENSG00000188039	NWD1	False	False
SIN3B	ENSG00000127511	SIN3B	False	False
F2RL3	ENSG00000127533	F2RL3	False	False
CPAMD8	ENSG00000160111	CPAMD8	False	False
AC020908.2	ENSG00000268985	AC020908.2	False	False
HAUS8	ENSG00000131351	HAUS8	False	False
AC020908.1	ENSG00000268289	AC020908.1	False	False
MYO9B	ENSG00000099331	MYO9B	False	False
AC020908.3	ENSG00000269066	AC020908.3	False	False
AC020913.1	ENSG00000268056	AC020913.1	False	False
AC020913.3	ENSG00000269836	AC020913.3	False	False
AC020913.2	ENSG00000269480	AC020913.2	False	False
USE1	ENSG00000053501	USE1	False	False
OCEL1	ENSG00000099330	OCEL1	False	False
NR2F6	ENSG00000160113	NR2F6	False	False
AC010646.1	ENSG00000269095	AC010646.1	False	False
USHBP1	ENSG00000130307	USHBP1	False	False
BABAM1	ENSG00000105393	BABAM1	False	False
AC010463.1	ENSG00000269307	AC010463.1	False	False
ANKLE1	ENSG00000160117	ANKLE1	False	False
ABHD8	ENSG00000127220	ABHD8	False	False
MRPL34	ENSG00000130312	MRPL34	False	False
DDA1	ENSG00000130311	DDA1	False	False
ANO8	ENSG00000074855	ANO8	False	False
GTPBP3	ENSG00000130299	GTPBP3	False	False
PLVAP	ENSG00000130300	PLVAP	False	False
AC010463.2	ENSG00000269350	AC010463.2	False	False
CCDC194	ENSG00000269720	CCDC194	False	False
BST2	ENSG00000130303	BST2	False	False
BISPR	ENSG00000282851	BISPR	False	False
MVB12A	ENSG00000141971	MVB12A	False	False
AC010319.4	ENSG00000269481	AC010319.4	False	False
AC010319.3	ENSG00000269053	AC010319.3	False	False
TMEM221	ENSG00000188051	TMEM221	False	False
AC010319.2	ENSG00000269035	AC010319.2	False	False
AC010319.5	ENSG00000269736	AC010319.5	False	False
NXNL1	ENSG00000171773	NXNL1	False	False
SLC27A1	ENSG00000130304	SLC27A1	False	False
AC010618.3	ENSG00000269439	AC010618.3	False	False
PGLS	ENSG00000130313	PGLS	False	False
AC010618.2	ENSG00000269161	AC010618.2	False	False
FAM129C	ENSG00000167483	FAM129C	False	False
COLGALT1	ENSG00000130309	COLGALT1	False	False
UNC13A	ENSG00000130477	UNC13A	False	False
AC008761.2	ENSG00000269752	AC008761.2	False	False
MAP1S	ENSG00000130479	MAP1S	False	False
AC008761.1	ENSG00000268112	AC008761.1	False	False
FCHO1	ENSG00000130475	FCHO1	False	False
B3GNT3	ENSG00000179913	B3GNT3	False	False
INSL3	ENSG00000248099	INSL3	False	False
JAK3	ENSG00000105639	JAK3	False	False
RPL18A	ENSG00000105640	RPL18A	False	False
SLC5A5	ENSG00000105641	SLC5A5	False	False
CCDC124	ENSG00000007080	CCDC124	False	False
KCNN1	ENSG00000105642	KCNN1	False	False
ARRDC2	ENSG00000105643	ARRDC2	False	False
IL12RB1	ENSG00000096996	IL12RB1	False	False
MAST3	ENSG00000099308	MAST3	False	False
AC007192.2	ENSG00000269145	AC007192.2	False	False
PIK3R2	ENSG00000105647	PIK3R2	False	False
AC007192.1	ENSG00000268173	AC007192.1	False	False
IFI30	ENSG00000216490	IFI30	False	False
MPV17L2	ENSG00000254858	MPV17L2	False	False
RAB3A	ENSG00000105649	RAB3A	False	False
AC005759.1	ENSG00000268650	AC005759.1	False	False
AC008397.2	ENSG00000285188	AC008397.2	False	False
PDE4C	ENSG00000105650	PDE4C	False	False
AC008397.1	ENSG00000284797	AC008397.1	False	False
IQCN	ENSG00000130518	IQCN	False	False
JUND	ENSG00000130522	JUND	False	False
LSM4	ENSG00000130520	LSM4	False	False
PGPEP1	ENSG00000130517	PGPEP1	False	False
GDF15	ENSG00000130513	GDF15	False	False
LRRC25	ENSG00000175489	LRRC25	False	False
SSBP4	ENSG00000130511	SSBP4	False	False
ISYNA1	ENSG00000105655	ISYNA1	False	False
AC010335.1	ENSG00000268199	AC010335.1	False	False
ELL	ENSG00000105656	ELL	False	False
AC005387.1	ENSG00000268938	AC005387.1	False	False
FKBP8	ENSG00000105701	FKBP8	False	False
AC005387.2	ENSG00000269191	AC005387.2	False	False
KXD1	ENSG00000105700	KXD1	False	False
AC005253.1	ENSG00000268030	AC005253.1	False	False
AC005253.2	ENSG00000268983	AC005253.2	False	False
UBA52	ENSG00000221983	UBA52	False	False
CRLF1	ENSG00000006016	CRLF1	False	False
REX1BD	ENSG00000006015	REX1BD	False	False
TMEM59L	ENSG00000105696	TMEM59L	False	False
KLHL26	ENSG00000167487	KLHL26	False	False
CRTC1	ENSG00000105662	CRTC1	False	False
COMP	ENSG00000105664	COMP	False	False
UPF1	ENSG00000005007	UPF1	False	False
GDF1	ENSG00000130283	GDF1	False	False
CERS1	ENSG00000223802	CERS1	False	False
AC005197.1	ENSG00000269694	AC005197.1	False	False
COPE	ENSG00000105669	COPE	False	False
AC002985.1	ENSG00000268193	AC002985.1	False	False
DDX49	ENSG00000105671	DDX49	False	False
HOMER3	ENSG00000051128	HOMER3	False	False
HOMER3-AS1	ENSG00000269019	HOMER3-AS1	False	False
SUGP2	ENSG00000064607	SUGP2	False	False
ARMC6	ENSG00000105676	ARMC6	False	False
SLC25A42	ENSG00000181035	SLC25A42	False	False
TMEM161A	ENSG00000064545	TMEM161A	False	False
BORCS8-MEF2B	ENSG00000064489	BORCS8-MEF2B	False	False
MEF2B	ENSG00000213999	MEF2B	False	False
BORCS8	ENSG00000254901	BORCS8	False	False
RFXANK	ENSG00000064490	RFXANK	False	False
NR2C2AP	ENSG00000184162	NR2C2AP	False	False
NCAN	ENSG00000130287	NCAN	False	False
HAPLN4	ENSG00000187664	HAPLN4	False	False
TM6SF2	ENSG00000213996	TM6SF2	False	False
SUGP1	ENSG00000105705	SUGP1	False	False
MAU2	ENSG00000129933	MAU2	False	False
GATAD2A	ENSG00000167491	GATAD2A	False	False
AC092067.1	ENSG00000267234	AC092067.1	False	False
TSSK6	ENSG00000178093	TSSK6	False	False
NDUFA13	ENSG00000186010	NDUFA13	False	False
AC011448.1	ENSG00000258674	AC011448.1	False	False
YJEFN3	ENSG00000250067	YJEFN3	False	False
CILP2	ENSG00000160161	CILP2	False	False
PBX4	ENSG00000105717	PBX4	False	False
AC002306.1	ENSG00000259242	AC002306.1	False	False
LPAR2	ENSG00000064547	LPAR2	False	False
GMIP	ENSG00000089639	GMIP	False	False
ATP13A1	ENSG00000105726	ATP13A1	False	False
ZNF101	ENSG00000181896	ZNF101	False	False
ZNF14	ENSG00000105708	ZNF14	False	False
LINC00663	ENSG00000266904	LINC00663	False	False
AC011477.4	ENSG00000267581	AC011477.4	False	False
ZNF506	ENSG00000081665	ZNF506	False	False
ZNF253	ENSG00000256771	ZNF253	False	False
AC011477.3	ENSG00000267565	AC011477.3	False	False
ZNF93	ENSG00000184635	ZNF93	False	False
ZNF682	ENSG00000197124	ZNF682	False	False
ZNF90	ENSG00000213988	ZNF90	False	False
AC011447.3	ENSG00000267383	AC011447.3	False	False
ZNF486	ENSG00000256229	ZNF486	False	False
AC008554.1	ENSG00000269043	AC008554.1	False	False
ZNF737	ENSG00000237440	ZNF737	False	False
AC010636.2	ENSG00000269110	AC010636.2	False	False
AC010636.1	ENSG00000268560	AC010636.1	False	False
ZNF626	ENSG00000188171	ZNF626	False	False
AC010329.1	ENSG00000268416	AC010329.1	False	False
ZNF66	ENSG00000160229	ZNF66	False	False
ZNF85	ENSG00000105750	ZNF85	False	False
AC008739.1	ENSG00000268326	AC008739.1	False	False
ZNF430	ENSG00000118620	ZNF430	False	False
ZNF714	ENSG00000160352	ZNF714	False	False
ZNF431	ENSG00000196705	ZNF431	False	False
ZNF708	ENSG00000182141	ZNF708	False	False
ZNF738	ENSG00000172687	ZNF738	False	False
ZNF493	ENSG00000196268	ZNF493	False	False
AC010615.4	ENSG00000269237	AC010615.4	False	False
LINC00664	ENSG00000268658	LINC00664	False	False
ZNF429	ENSG00000197013	ZNF429	False	False
AC123912.1	ENSG00000268081	AC123912.1	False	False
AC123912.4	ENSG00000268555	AC123912.4	False	False
AC123912.2	ENSG00000268240	AC123912.2	False	False
ZNF100	ENSG00000197020	ZNF100	False	False
AC092364.1	ENSG00000268184	AC092364.1	False	False
ZNF43	ENSG00000198521	ZNF43	False	False
ZNF208	ENSG00000160321	ZNF208	False	False
AC003973.2	ENSG00000269504	AC003973.2	False	False
AC003973.1	ENSG00000269199	AC003973.1	False	False
ZNF257	ENSG00000197134	ZNF257	False	False
ZNF676	ENSG00000196109	ZNF676	False	False
AC073539.1	ENSG00000267872	AC073539.1	False	False
AC073539.3	ENSG00000268597	AC073539.3	False	False
ZNF729	ENSG00000196350	ZNF729	False	False
ZNF98	ENSG00000197360	ZNF98	False	False
AC011516.1	ENSG00000269796	AC011516.1	False	False
AC025811.1	ENSG00000270947	AC025811.1	False	False
LINC01233	ENSG00000269364	LINC01233	False	False
LINC01785	ENSG00000268038	LINC01785	False	False
ZNF492	ENSG00000229676	ZNF492	False	False
AC024563.1	ENSG00000268981	AC024563.1	False	False
ZNF99	ENSG00000213973	ZNF99	False	False
ZNF723	ENSG00000268696	ZNF723	False	False
AC022145.1	ENSG00000268296	AC022145.1	False	False
ZNF728	ENSG00000269067	ZNF728	False	False
LINC01859	ENSG00000261558	LINC01859	False	False
LINC01858	ENSG00000261615	LINC01858	False	False
AC074135.2	ENSG00000269543	AC074135.2	False	False
AC074135.1	ENSG00000267886	AC074135.1	False	False
ZNF730	ENSG00000183850	ZNF730	False	False
ZNF724	ENSG00000196081	ZNF724	False	False
AC092329.3	ENSG00000283201	AC092329.3	False	False
AC092329.1	ENSG00000269107	AC092329.1	False	False
