gene	Fetal	Placenta	Adult	marker
CLDND2	0.7740704733966515	0.02313404045285225	0.20279548615049625	
CLEC11A	0.29485967317383016	0.687210553526433	0.017929773299736912	
CLEC16A	0.04098217780684463	0.04098217780684463	0.9180356443863108	
CLEC1A	0.013291528659290633	0.9734169426814188	0.013291528659290633	
CLEC2B	0.05898771904771305	0.05898771904771305	0.882024561904574	
CLEC2D	0.05103355973090003	0.05103355973090003	0.8979328805382	
CLECL1	0.01933743767824016	0.07440556598368091	0.9062569963380789	
CLHC1	0.8913086005651407	0.054345699717429585	0.054345699717429585	
CLIC1	0.8038444510409721	0.098077774479514	0.098077774479514	
CLIC1P1	0.8611687840381219	0.01187200123670402	0.12695921472517407	
CLIC3	0.009708737864077669	0.9805825242718447	0.009708737864077669	
CLIC4	0.01645335748557891	0.9670932850288422	0.01645335748557891	
CLIC5	0.029292107305641416	0.029292107305641416	0.9414157853887171	
CLIC6	0.6822525840560889	0.008764789313053798	0.3089826266308573	
CLINT1	0.08352316388484356	0.5054625751997474	0.411014260915409	
CLIP1	0.0465536087409574	0.9068927825180851	0.0465536087409574	
CLIP2	0.04240252778378335	0.04240252778378335	0.9151949444324333	
CLIP3	0.7062732159340134	0.2588522870212108	0.03487449704477571	
CLIP4	0.03584850033871906	0.10918615676165348	0.8549653428996276	
CLK1	0.13069093345968466	0.7386181330806308	0.13069093345968466	
CLK2	0.32853215595509105	0.053012581863699296	0.6184552621812096	
CLK3	0.0685909824191864	0.7078559632357313	0.2235530543450824	
CLK4	0.8754266344506372	0.062286682774681364	0.062286682774681364	
CLMN	0.03340855675264736	0.39499720931169496	0.5715942339356577	
CLMP	0.3857417848902098	0.5943867920136914	0.019871423096098854	
CLN5	0.03162228278122065	0.9367554344375586	0.03162228278122065	
CLN8	0.06380787804836706	0.8723842439032657	0.06380787804836706	
CLNK	0.013851514104313907	0.9722969717913722	0.013851514104313907	
CLNS1A	0.8936486614436776	0.05317566927816113	0.05317566927816113	
CLOCK	0.08586151408745268	0.08586151408745268	0.8282769718250946	
CLP1	0.3954078517063847	0.38700945411525134	0.21758269417836387	
CLPB	0.16561922755745861	0.29632307914834655	0.5380576932941948	
CLPP	0.14790217540412784	0.7041956491917443	0.14790217540412784	
CLPS	0.9805825242718447	0.009708737864077669	0.009708737864077669	
CLPTM1	0.04741330972316983	0.5337989794194503	0.41878771085737987	
CLPTM1L	0.053979915286255654	0.053979915286255654	0.8920401694274888	
CLPX	0.6974100003178701	0.1512949998410649	0.1512949998410649	
CLRN3	0.5592832075238029	0.005643635512833523	0.4350731569633636	
CLSPN	0.7146220389053002	0.0180535622192526	0.26732439887544707	
CLSTN1	0.04237058144229513	0.04237058144229513	0.9152588371154098	
CLSTN3	0.2356590135710461	0.7280614302173455	0.03627955621160847	
CLTA	0.05270667534912816	0.8945866493017436	0.05270667534912816	
CLTB	0.02595382726245261	0.7263466829716801	0.24769948976586728	
CLTC	0.09374827161415404	0.09374827161415404	0.8125034567716919	
CLU	0.5727585355553688	0.0887300978626703	0.3385113665819609	
CLUAP1	0.9358651951995868	0.032067402400206564	0.032067402400206564	
CLUH	0.2536920436208683	0.027811997167232025	0.7184959592118997	
CLUHP3	0.5834309951797216	0.008358661991543576	0.40821034282873486	
CLYBL	0.49113873263316393	0.012641402163584663	0.49621986520325134	
CMA1	0.009928172998617667	0.009928172998617667	0.9801436540027646	
CMAHP	0.02243848136199909	0.8015599877039369	0.176001530934064	
CMAS	0.0660531341325946	0.22907918816541523	0.7048676777019902	
CMB9-22P13.1	0.038806413082506756	0.5889888145029307	0.37220477241456246	
CMBL	0.018476446782222013	0.018476446782222013	0.9630471064355559	
CMC1	0.8241436010676316	0.08792819946618421	0.08792819946618421	
CMC2	0.2584441972718432	0.6423700808557282	0.0991857218724286	
CMIP	0.023013529897522114	0.9539729402049557	0.023013529897522114	
CMPK1	0.05226257880285495	0.05226257880285495	0.8954748423942901	
CMPK2	0.07824007910865408	0.07824007910865408	0.8435198417826919	
CMSS1	0.8662989156676686	0.09090385361750997	0.04279723071482149	
CMTM2	0.01413844956540597	0.971723100869188	0.01413844956540597	
CMTM3	0.08902107853983908	0.8903978970641674	0.020581024395993547	
CMTM4	0.07191640727921013	0.385647703810879	0.5424358889099109	
CMTM5	0.4423047078298854	0.013348182474382436	0.5443471096957322	
CMTM6	0.05545931477566359	0.8890813704486727	0.05545931477566359	
CMTM7	0.8079115928283105	0.0960442035858448	0.0960442035858448	
CMTM8	0.10225243437573682	0.10225243437573682	0.7954951312485263	
CMTR1	0.4007154987206507	0.11219447228181517	0.4870900289975342	
CMTR2	0.5241458324508804	0.07057148400159827	0.4052826835475213	
CNBD2	0.4284382143433299	0.06287230446693023	0.5086894811897399	
CNBP	0.4580459458165212	0.46185600473069516	0.08009804945278365	
CNDP1	0.016011495176915528	0.016011495176915528	0.967977009646169	
CNDP2	0.052483591191293984	0.052483591191293984	0.895032817617412	
CNEP1R1	0.033513468439253215	0.9329730631214935	0.033513468439253215	
CNFN	0.7191173903682954	0.041217885485131285	0.23966472414657336	
CNGA1	0.09328852463479709	0.09328852463479709	0.8134229507304058	
CNIH1	0.4305636240292765	0.39458776774697296	0.17484860822375056	
CNIH3	0.8559901022961383	0.1203423553230822	0.023667542380779494	
CNIH4	0.8780965149926901	0.06095174250365487	0.06095174250365487	
CNKSR1	0.0660644349699467	0.0660644349699467	0.8678711300601066	
CNKSR3	0.41561612968513567	0.03163468619796389	0.5527491841169004	
CNN1	0.07026515750824518	0.9117025578487628	0.018032284642992075	
CNN2	0.02853956048449072	0.9429208790310185	0.02853956048449072	
CNN3	0.03879092089869493	0.9224181582026102	0.03879092089869493	
CNNM2	0.19464213958859394	0.029220107031374537	0.7761377533800315	
CNNM3	0.4082426243257896	0.039399688818930786	0.5523576868552798	
CNNM4	0.025767130184303308	0.025767130184303308	0.9484657396313934	
CNOT1	0.4912488012697997	0.0398703824870906	0.46888081624310973	
CNOT10	0.707960046595376	0.053163456322682656	0.23887649708194125	
CNOT11	0.08498935242435596	0.08498935242435596	0.8300212951512881	
CNOT2	0.768776527830924	0.11561173608453806	0.11561173608453806	
CNOT3	0.048098303364265765	0.893647316667	0.05825437996873416	
CNOT4	0.8146448218987261	0.092677589050637	0.092677589050637	
CNOT6	0.6229053991268865	0.19308451579775712	0.1840100850753563	
CNOT6L	0.3855463173286318	0.06566814035191836	0.54878554231945	
CNOT7	0.7159757630307773	0.19921590138404188	0.08480833558518083	
CNOT8	0.1017916052171497	0.1017916052171497	0.7964167895657006	
CNOT9	0.44139137328520667	0.10613317138287383	0.4524754553319196	
CNP	0.06420718398367242	0.871585632032655	0.06420718398367242	
CNPPD1	0.0470274750647443	0.0470274750647443	0.9059450498705115	
CNPY2	0.04128474201571061	0.9174305159685787	0.04128474201571061	
CNPY3	0.045134115847136135	0.9097317683057277	0.045134115847136135	
CNPY4	0.41848096453378053	0.5528692090708026	0.0286498263954169	
CNRIP1	0.962179080908405	0.018910459545797474	0.018910459545797474	
CNST	0.051515915706836286	0.051515915706836286	0.8969681685863274	
CNTFR	0.03391478532353657	0.9321704293529268	0.03391478532353657	
CNTLN	0.942275931626517	0.02886203418674145	0.02886203418674145	
CNTN3	0.02368999310328893	0.02368999310328893	0.9526200137934221	
CNTN4	0.7560896216266573	0.1219551891866714	0.1219551891866714	
CNTN6	0.011430562427023349	0.9771388751459533	0.011430562427023349	
CNTNAP2	0.673199375340077	0.26364303100479225	0.0631575936551307	
CNTNAP3	0.015549026055013371	0.9689019478899732	0.015549026055013371	
CNTRL	0.9046756627938841	0.04766216860305788	0.04766216860305788	
CNTROB	0.1857270862811024	0.47850652265199056	0.335766391066907	
COA1	0.9086386855572588	0.04568065722137056	0.04568065722137056	
COA3	0.5622161571306548	0.03678743897254143	0.40099640389680374	
COA4	0.7713229775746225	0.047355531367649514	0.18132149105772785	
COA5	0.8992763627441214	0.05036181862793925	0.05036181862793925	
COA6	0.7049482762584633	0.025399933173247524	0.2696517905682891	
COA7	0.6040226472830236	0.027882799180507446	0.36809455353646897	
COASY	0.08583654440696187	0.08583654440696187	0.8283269111860763	
COBL	0.06596899208014172	0.06596899208014172	0.8680620158397166	
COBLL1	0.03357115865419156	0.9328576826916168	0.03357115865419156	
COCH	0.9394669682217941	0.03026651588910293	0.03026651588910293	
COG1	0.06853987285107711	0.09177155088243531	0.8396885762664875	
COG2	0.3658730693585651	0.0302284671372177	0.6038984635042172	
COG3	0.04711219431421848	0.41823915010499496	0.5346486555807867	
COG4	0.07652540199497937	0.07652540199497937	0.8469491960100414	
COG5	0.7773746141630012	0.11131269291849942	0.11131269291849942	
COG6	0.042755357816778014	0.9144892843664439	0.042755357816778014	
COG7	0.04586721947555313	0.04586721947555313	0.9082655610488938	
COG8	0.47142014321471953	0.04011293922948376	0.4884669175557968	
COIL	0.8855820498063591	0.05720897509682037	0.05720897509682037	
COL11A1	0.08710468519707307	0.9011662275361858	0.011729087266741175	
COL12A1	0.01940138530081626	0.9611972293983675	0.01940138530081626	
COL13A1	0.8774503275064556	0.08668552257182068	0.03586414992172373	
COL14A1	0.7960781722622624	0.17903399793310978	0.02488782980462773	
COL15A1	0.015514101206198097	0.9689717975876038	0.015514101206198097	
COL16A1	0.028650245472748914	0.9426995090545022	0.028650245472748914	
COL17A1	0.012812210735717179	0.8953818958535761	0.09180589341070663	
COL18A1	0.03539529330893516	0.9292094133821296	0.03539529330893516	
COL1A1	0.04560449702570302	0.9436727998640089	0.010722703110288206	
COL1A2	0.04058523208540852	0.946384282562501	0.013030485352090601	
COL21A1	0.01801328240578964	0.9639734351884207	0.01801328240578964	
COL27A1	0.3683177347236687	0.6132959580729248	0.01838630720340652	
COL28A1	0.06398325276452436	0.015688154799845016	0.9203285924356306	
COL2A1	0.6362091145144159	0.35064347405122304	0.013147411434361085	
COL3A1	0.11082117327799546	0.8786313901642866	0.010547436557717952	
COL4A1	0.011357882043606665	0.9772842359127867	0.011357882043606665	
COL4A2	0.01419443188282046	0.971611136234359	0.01419443188282046	
COL4A3BP	0.6522339314688625	0.05558393638081752	0.2921821321503199	
COL4A5	0.5073724824815588	0.47201595545012415	0.020611562068317078	
COL5A1	0.2555554065322739	0.7337625935097425	0.010681999957983636	
COL5A2	0.22006731248518344	0.7679794133440626	0.011953274170753925	
COL5A3	0.0532003415928876	0.8935993168142247	0.0532003415928876	
COL6A1	0.12097766795511046	0.8583879502924757	0.02063438175241379	
COL6A2	0.0204285815462151	0.9591428369075697	0.0204285815462151	
COL6A3	0.6748019287735759	0.3086836157108494	0.016514455515574705	
COL7A1	0.1009927944987705	0.874726333144974	0.02428087235625532	
COL8A1	0.03694696596440453	0.07334244337242063	0.8897105906631748	
COL8A2	0.012888873507057742	0.9742222529858845	0.012888873507057742	
COL9A1	0.9676964948152452	0.01615175259237737	0.01615175259237737	
COL9A2	0.02319730063096876	0.11401067885282606	0.8627920205162052	
COL9A3	0.02005113711123536	0.9598977257775293	0.02005113711123536	
COLCA1	0.09572335804312704	0.026290051873820493	0.8779865900830525	
COLCA2	0.5804686284851693	0.008616141328716714	0.41091523018611403	
COLEC10	0.9804934851395833	0.009753257430208308	0.009753257430208308	
COLEC11	0.8475812379031904	0.1352473520176791	0.017171410079130492	
COLEC12	0.02771018855288752	0.9475750781939644	0.024714733253148127	
COLGALT1	0.032443805779313155	0.9351123884413737	0.032443805779313155	
COLGALT2	0.06618204940816937	0.01759773654126164	0.916220214050569	
COMMD1	0.14964033932226145	0.7518889392662071	0.09847072141153146	
COMMD10	0.9160855773381781	0.04195721133091094	0.04195721133091094	
COMMD2	0.9102945535474721	0.044852723226263894	0.044852723226263894	
COMMD3	0.8519837386775165	0.07400813066124175	0.07400813066124175	
COMMD4	0.8632928912853668	0.06835355435731656	0.06835355435731656	
COMMD5	0.7291780782036903	0.0781792166241477	0.192642705172162	
COMMD6	0.37387599221720696	0.559078894187032	0.0670451135957608	
COMMD7	0.06918407764507685	0.8616318447098463	0.06918407764507685	
COMMD8	0.6541441785247607	0.24420276981152564	0.10165305166371374	
COMMD9	0.8317753643407715	0.08411231782961431	0.08411231782961431	
COMT	0.16365921491372656	0.7791126643068385	0.057228120779435024	
COMTD1	0.03776413305236791	0.3332085740738288	0.6290272928738033	
COPA	0.1224371877738859	0.1224371877738859	0.7551256244522282	
COPB1	0.11541332870499757	0.769173342590005	0.11541332870499757	
COPB2	0.07571292942315938	0.8291084811577846	0.09517858941905606	
COPE	0.0876041859704186	0.824791628059163	0.0876041859704186	
COPG1	0.0517215742164143	0.4041457747905695	0.5441326509930163	
COPG2	0.2828047747863729	0.6636170855474077	0.05357813966621939	
COPRS	0.6647492985366249	0.2322732513555351	0.10297745010783996	
COPS2	0.7553236413092447	0.19183776043302506	0.05283859825773011	
COPS3	0.4462470679995237	0.4727271042453889	0.08102582775508747	
COPS4	0.8792017231285858	0.06039913843570703	0.06039913843570703	
COPS5	0.7993829998661259	0.1003085000669371	0.1003085000669371	
COPS6	0.6441493558192933	0.2947062714422456	0.06114437273846113	
COPS7A	0.7273183833029925	0.13634080834850376	0.13634080834850376	
COPS7B	0.7623669635821052	0.05363065056386889	0.18400238585402584	
COPS8	0.9159396859819174	0.04203015700904123	0.04203015700904123	
COPS9	0.7086785574062594	0.14566072129687027	0.14566072129687027	
COPZ1	0.46467774429071423	0.4529103717223624	0.08241188398692341	
COPZ2	0.019887051542957876	0.9602258969140843	0.019887051542957876	
COQ10A	0.45194291411617193	0.47574309274810106	0.07231399313572709	
COQ10B	0.038323792551751	0.880629364465665	0.0810468429825839	
COQ2	0.11868301898643815	0.7626339620271239	0.11868301898643815	
COQ3	0.6240278346832746	0.01608820042206365	0.3598839648946618	
COQ4	0.37138069674584956	0.06446543570331505	0.5641538675508354	
COQ5	0.931385818488974	0.034307090755513	0.034307090755513	
COQ6	0.45130063995266506	0.0350152226600596	0.5136841373872754	
COQ7	0.5863852348063402	0.03401653825609731	0.3795982269375625	
COQ8A	0.4172352462288002	0.020302988380150485	0.5624617653910493	
COQ8B	0.06829954140789142	0.8634009171842171	0.06829954140789142	
COQ9	0.34663238002137536	0.02659741590988309	0.6267702040687416	
CORO1A	0.05002108373571029	0.21317749432596536	0.7368014219383243	
CORO1B	0.04845301507758604	0.5806340321019025	0.3709129528205115	
CORO1C	0.04623624795146448	0.907527504097071	0.04623624795146448	
CORO2A	0.5658492702550965	0.03811680481570374	0.3960339249291997	
CORO6	0.009708737864077669	0.9805825242718447	0.009708737864077669	
CORO7	0.06607815697196355	0.4038685075825252	0.5300533354455111	
COTL1	0.017047953617722607	0.9659040927645548	0.017047953617722607	
COX10	0.20375884393077284	0.08402525982637345	0.7122158962428536	
COX10-AS1	0.6216637374747291	0.021306864785627936	0.35702939773964293	
COX11	0.6121799964809568	0.03222162698335667	0.3555983765356865	
COX14	0.07400797357132056	0.07400797357132056	0.851984052857359	
COX15	0.8009027561391752	0.09954862193041246	0.09954862193041246	
COX16	0.9422110404650311	0.028894479767484396	0.028894479767484396	
COX17	0.18402730311992646	0.631945393760147	0.18402730311992646	
COX17P1	0.37474581049690847	0.5671985331937598	0.05805565630933166	
COX18	0.25894797820999277	0.05965911813359747	0.6813929036564098	
COX19	0.541414897034015	0.07617590059007058	0.3824092023759144	
COX20	0.6816278022223619	0.07548369021290373	0.24288850756473443	
COX20P1	0.6969468455138292	0.02526104737002599	0.2777921071161447	
COX4I1	0.06721017123103791	0.06721017123103791	0.8655796575379242	
COX4I2	0.016175655724770532	0.9676486885504589	0.016175655724770532	
COX5A	0.05168758479994831	0.05168758479994831	0.8966248304001034	
COX5B	0.06424866721890832	0.06424866721890832	0.8715026655621835	
COX6A1	0.0980566263261989	0.0980566263261989	0.8038867473476021	
COX6A1P2	0.9442442985868456	0.02787785070657718	0.02787785070657718	
COX6B1	0.07703854557588916	0.07703854557588916	0.8459229088482216	
COX6B2	0.011648955636245734	0.011648955636245734	0.9767020887275085	
COX6C	0.11510435759490846	0.11510435759490846	0.769791284810183	
COX7A1	0.1512417626466433	0.8179196857892662	0.030838551564090426	
COX7A2	0.30013650108410167	0.09927346237601387	0.6005900365398844	
COX7A2L	0.3976862359881736	0.5033271465754661	0.09898661743636035	
COX7B	0.3733401267860867	0.0457130795189247	0.5809467936949886	
COX7C	0.7036873944539884	0.03758737723041998	0.25872522831559164	
COX7CP1	0.7002044788015842	0.037073681010250735	0.2627218401881649	
COX8A	0.10037034201243887	0.10037034201243887	0.7992593159751222	
CPA1	0.7881183177907755	0.19999899917922706	0.011882683029997492	
CPA2	0.7134356389437301	0.007063719197462674	0.27950064185880724	
CPA3	0.04991284131015543	0.009840089592213006	0.9402470690976317	
CPA6	0.012412861133294966	0.012412861133294966	0.97517427773341	
CPAMD8	0.32857979982867674	0.6549100277725435	0.016510172398779645	
CPB1	0.012821143935816253	0.012821143935816253	0.9743577121283675	
CPD	0.051993191803970114	0.051993191803970114	0.8960136163920598	
CPE	0.8717941459952517	0.07081010544752175	0.057395748557226525	
CPEB2	0.0545091253367101	0.3274223016454791	0.6180685730178108	
CPEB3	0.03781357643563423	0.03781357643563423	0.9243728471287316	
CPEB4	0.07109046913302805	0.5521921663891991	0.3767173644777728	
CPED1	0.01564598780763124	0.9687080243847375	0.01564598780763124	
CPM	0.017449583081701695	0.9651008338365966	0.017449583081701695	
CPNE1	0.037851864051245486	0.924296271897509	0.037851864051245486	
CPNE2	0.03349089787467348	0.03349089787467348	0.933018204250653	
CPNE3	0.6131661689475658	0.19341691552621706	0.19341691552621706	
CPNE5	0.03466029024221166	0.015232229931686414	0.9501074798261019	
CPNE6	0.01327689749801023	0.01327689749801023	0.9734462050039795	
CPNE8	0.037300827613698774	0.9253983447726024	0.037300827613698774	
CPO	0.009708737864077669	0.009708737864077669	0.9805825242718447	
CPOX	0.07422429772469274	0.8515514045506146	0.07422429772469274	
CPPED1	0.5129885003684058	0.35981730061018374	0.12719419902141033	
CPQ	0.8476496386551376	0.06432336927404836	0.08802699207081392	
CPS1	0.7542760310074536	0.007468079514925282	0.2382558894776212	
CPSF1	0.18948734028162265	0.04928029085577244	0.761232368862605	
CPSF2	0.10991914102934444	0.10991914102934444	0.7801617179413111	
CPSF3	0.9001304544050506	0.04993477279747468	0.04993477279747468	
CPSF3L	0.09567701583325867	0.3037494839933171	0.6005735001734243	
CPSF4	0.7652089841214277	0.11739550793928624	0.11739550793928624	
CPSF6	0.1368267435960427	0.7263465128079147	0.1368267435960427	
CPSF7	0.6119784799461996	0.11531968501740505	0.27270183503639545	
CPT1A	0.041483744958601604	0.041483744958601604	0.9170325100827968	
CPT2	0.2376254406212215	0.03850592426215507	0.7238686351166236	
CPTP	0.0326148020678434	0.0326148020678434	0.9347703958643131	
CPVL	0.19467566774044795	0.7890803845044233	0.01624394775512885	
CPXM1	0.5002512115324221	0.4879829730168385	0.011765815450739358	
CPXM2	0.03853992755384458	0.9229201448923109	0.03853992755384458	
CRABP1	0.17901067414596147	0.8117489190976357	0.009240406756402853	
CRABP2	0.07168493065104901	0.9185352453444497	0.00977982400450129	
CRACR2A	0.02073703714408434	0.02073703714408434	0.9585259257118313	
CRACR2B	0.019016283969625868	0.019016283969625868	0.9619674320607482	
CRADD	0.33563470141013246	0.04976927611770413	0.6145960224721635	
CRAMP1	0.11261375182426814	0.11261375182426814	0.7747724963514637	
CRAT	0.049172205212433984	0.049172205212433984	0.9016555895751321	
CRAT8	0.014148484490118686	0.014148484490118686	0.9717030310197626	
CRB3	0.03923176209533392	0.03923176209533392	0.9215364758093322	
CRBN	0.8084632158911476	0.03244451114566619	0.15909227296318632	
CRCP	0.3917396466661356	0.16884471342594648	0.4394156399079179	
CREB1	0.7035760150771991	0.047049726938010114	0.2493742579847908	
CREB3	0.04735104184825839	0.8555999423356231	0.09704901581611848	
CREB3L1	0.03820994169504652	0.047689537376031224	0.9141005209289222	
CREB3L2	0.03487041725662439	0.9302591654867511	0.03487041725662439	
CREB3L3	0.3814917341000426	0.007293469738070408	0.611214796161887	
CREB3L4	0.05086188658025897	0.05086188658025897	0.8982762268394822	
CREB5	0.016669994410374357	0.9666600111792513	0.016669994410374357	
CREBBP	0.15610192816154017	0.15610192816154017	0.6877961436769195	
CREBL2	0.0646086701567318	0.0646086701567318	0.8707826596865365	
CREBRF	0.457073730775288	0.0818576475850144	0.46106862163969753	
CREBZF	0.11597702344063035	0.11597702344063035	0.7680459531187392	
CREG1	0.048893296950017234	0.9022134060999655	0.048893296950017234	
CRELD1	0.09545498233530297	0.8090900353293942	0.09545498233530297	
CRELD2	0.06934886283340952	0.22230914493841522	0.7083419922281753	
CREM	0.033089474517514726	0.6271673444508503	0.3397431810316349	
CRHR1-IT1	0.8072373554204657	0.15483301300175342	0.037929631577780745	
CRIM1	0.05094864828924511	0.7470000589991663	0.20205129271158848	
CRIP1	0.0257123971967869	0.0257123971967869	0.9485752056064262	
CRIP2	0.020812099346970234	0.9583758013060595	0.020812099346970234	
CRIPAK	0.04211516347862223	0.04211516347862223	0.9157696730427556	
CRIPT	0.22727024148293903	0.6989622240429676	0.0737675344740932	
CRISP2	0.01669594260724493	0.01669594260724493	0.9666081147855101	
CRISPLD1	0.701598006991972	0.28260138726910633	0.015800605738921714	
CRISPLD2	0.0114186113201191	0.9771627773597618	0.0114186113201191	
CRK	0.07815372770355754	0.16188375952575695	0.7599625127706855	
CRKL	0.04450536913392349	0.9109892617321529	0.04450536913392349	
CRLF3	0.03582195564091582	0.9283560887181683	0.03582195564091582	
CRLS1	0.32889476658941674	0.04649279319700094	0.6246124402135824	
CRMP1	0.9805825242718447	0.009708737864077669	0.009708737864077669	
CRNDE	0.026290034971141907	0.9474199300577162	0.026290034971141907	
CRNKL1	0.5928889447113461	0.06623324127889432	0.3408778140097597	
CROCCP2	0.3747781851407922	0.01917154657464888	0.6060502682845589	
CROT	0.5683397235864454	0.026440103276577587	0.4052201731369771	
CRTAM	0.016856119145551247	0.6923277797925488	0.2908161010618999	
CRTAP	0.06875305543495917	0.8624938891300815	0.06875305543495917	
CRTC1	0.6621817159606672	0.23738164792298538	0.10043663611634739	
CRTC2	0.0558381106986514	0.6825291622545117	0.26163272704683693	
CRTC3	0.03277927399472486	0.9344414520105502	0.03277927399472486	
CRY1	0.02574645428327145	0.948507091433457	0.02574645428327145	
CRY2	0.08910681107126742	0.1402245481599621	0.7706686407687705	
CRYAB	0.021723212123589755	0.732261977988545	0.24601480988786528	
CRYBA2	0.6796141325619162	0.01078833658257179	0.309597530855512	
CRYBB2	0.014272658740435155	0.014272658740435155	0.9714546825191297	
CRYBB2P1	0.4100371988301286	0.04485377883359543	0.545109022336276	
CRYBG3	0.15834930302821612	0.056572478961705704	0.785078218010078	
CRYGD	0.011180403820905656	0.9776391923581886	0.011180403820905656	
CRYL1	0.5356400489747976	0.015800398421025555	0.448559552604177	
CRYM	0.039819487735153654	0.039819487735153654	0.9203610245296926	
CRYZ	0.7810094053108123	0.021418833855645966	0.19757176083354172	
CRYZL1	0.8438078834759325	0.046753904467057475	0.10943821205701	
CS	0.33382920796539706	0.057943247408916605	0.6082275446256864	
CSAD	0.04480833526181775	0.04480833526181775	0.9103833294763646	
CSDE1	0.08617357604398916	0.8276528479120218	0.08617357604398916	
CSE1L	0.8941040032382903	0.052947998380854816	0.052947998380854816	
CSF1	0.04372560584738675	0.32304193781570395	0.6332324563369094	
CSF1R	0.015406442855435213	0.9691871142891295	0.015406442855435213	
CSF2RA	0.01140908710271454	0.9771818257945709	0.01140908710271454	
CSF2RB	0.009708737864077669	0.9805825242718447	0.009708737864077669	
CSF3R	0.009708737864077669	0.9805825242718447	0.009708737864077669	
CSGALNACT1	0.038735029281597756	0.9225299414368046	0.038735029281597756	
CSGALNACT2	0.02497957652884066	0.9500408469423186	0.02497957652884066	
CSH1	0.009708737864077669	0.9805825242718447	0.009708737864077669	CSH1
CSH2	0.009708737864077669	0.9805825242718447	0.009708737864077669	CSH2
CSHL1	0.009708737864077669	0.9805825242718447	0.009708737864077669	
CSK	0.06643016955578476	0.06643016955578476	0.8671396608884305	
CSNK1A1	0.06397300788559407	0.7243237064818965	0.21170328563250954	
CSNK1D	0.06336540794080778	0.35387853177332196	0.5827560602858702	
CSNK1E	0.04253564168656736	0.9149287166268653	0.04253564168656736	
CSNK1G1	0.06789061416455332	0.8642187716708932	0.06789061416455332	
CSNK1G2	0.05596807549377389	0.42871806297152204	0.515313861534704	
CSNK1G3	0.07567338116288437	0.07567338116288437	0.8486532376742313	
CSNK2A1	0.9055998154046628	0.04720009229766856	0.04720009229766856	
CSNK2A2	0.1453303560200013	0.7093392879599975	0.1453303560200013	
CSNK2B	0.07769764325180264	0.8446047134963948	0.07769764325180264	
CSPG4	0.16191750040904407	0.8141632146335241	0.023919284957431713	
CSPP1	0.05217993968895544	0.895640120622089	0.05217993968895544	
CSRNP1	0.026038818443608565	0.9479223631127828	0.026038818443608565	
CSRNP2	0.0388294784472654	0.9223410431054692	0.0388294784472654	
CSRNP3	0.9475709565331433	0.026214521733428357	0.026214521733428357	
CSRP1	0.02312343589688434	0.9537531282062313	0.02312343589688434	
CSRP2	0.041938073041496285	0.9384569714886871	0.01960495546981658	
CST3	0.05237390888770431	0.05237390888770431	0.8952521822245915	
CST6	0.009708737864077669	0.9805825242718447	0.009708737864077669	
CST7	0.016555756257542478	0.13802070639715944	0.8454235373452982	
CSTA	0.023044151920773095	0.9539116961584537	0.023044151920773095	
CSTB	0.04936427494559737	0.9012714501088052	0.04936427494559737	
CSTF1	0.7058794775867439	0.024225184034225484	0.2698953383790307	
CSTF2	0.5490110432521599	0.023759926988358448	0.4272290297594817	
CSTF2T	0.7304775384377261	0.02298425255265015	0.2465382090096236	
CSTF3	0.9172876616138422	0.04135616919307883	0.04135616919307883	
CTA-204B4.2	0.48367558802996546	0.02705496617128239	0.4892694457987521	
CTA-243E7.1	0.21911061162572534	0.013018628331912611	0.767870760042362	
CTA-292E10.6	0.5025983900890575	0.02084373749231813	0.47655787241862435	
CTA-293F17.1	0.6281798202916212	0.007137684522869511	0.36468249518550927	
CTA-29F11.1	0.7449197826441651	0.12754010867791746	0.12754010867791746	
CTA-363E6.2	0.21306355855092377	0.012426482727942629	0.7745099587211336	
CTA-384D8.34	0.015979503488829722	0.8369054857636916	0.14711501074747865	
CTA-445C9.14	0.676675691386312	0.009996379186904393	0.3133279294267836	
CTAGE5	0.041057993410602185	0.041057993410602185	0.9178840131787956	
CTB-113I20.2	0.32439868430653723	0.04924177551149827	0.6263595401819645	
CTB-127C13.1	0.4619291168118265	0.01296047571265697	0.5251104074755166	
CTB-193M12.5	0.8374793993466354	0.08126030032668231	0.08126030032668231	
CTB-25B13.12	0.10590005402152315	0.10590005402152315	0.7881998919569537	
CTB-31O20.2	0.11942890701435975	0.47626890855805126	0.40430218442758886	
CTB-33G10.1	0.9296271302869024	0.0351864348565488	0.0351864348565488	
CTB-50L17.10	0.3300662385767536	0.06719132951585771	0.6027424319073886	
CTB-50L17.16	0.045157237218114814	0.2202940603103789	0.7345487024715063	
CTB-55O6.12	0.047217716615950214	0.9055645667680995	0.047217716615950214	
CTB-58E17.1	0.07098058673682409	0.8580388265263517	0.07098058673682409	
CTB-63M22.1	0.8089409488176134	0.14827620005555395	0.04278285112683265	
CTB-79E8.3	0.9199915939678021	0.040004203016098944	0.040004203016098944	
CTB-89H12.4	0.05791401030144402	0.4110683891042738	0.5310176005942823	
CTBP1	0.06843041751786803	0.17815219799360604	0.7534173844885259	
CTBP1-AS2	0.09673260426025623	0.7896697247989602	0.11359767094078363	
CTBP2	0.07343178356019324	0.48877225337103736	0.43779596306876944	
CTBS	0.05132713576728567	0.8973457284654286	0.05132713576728567	
CTC-246B18.10	0.07299570216919564	0.07299570216919564	0.8540085956616088	
