	Adrenal	Thyroid	Spleen	Thymus	Liver	Skin	Stomach
LIG4	7.192511888029443	4.30576071453693	4.280715860285291	-12.467618271934256	1.169517819440287	24.039963965613683	11.073065978047893
LILRA1	3.384119542924114		-54.688505898108204	12.259441007040751	-32.82796035477841		
LILRA2	-1.3929092439626038	0.0044776787713249454	-55.37991388323387	0.7981777313863558	-11.832354530598645	1.2626583619338165	
LILRA4							
LILRA5							
LILRA6			-77.4588417187615	6.8657990185619795	-41.88005946540141		
LILRB1	-21.423933358561968	20.20633953576296	-26.766996557481136	32.64889795556344	-12.404953028403142	11.87113292084489	1.9840850880413825
LILRB1-AS1			0.004110827920743238				
LILRB2	-26.66405005717556	-19.73773501267781	-49.9893381441503	19.32460310341735	-44.791061221837325	-3.0852891791867707	-38.28034156149848
LILRB3	-12.580903728601285	-19.385658334236638	-58.55349521263409	10.525607677818638	-42.92039571678788		-33.35423318711425
LILRB4	-8.92748636937221	5.795487698664996	-18.620490465238383	16.07651670940149	-14.674591156374415	9.580632699489204	0.12668957721147223
LILRB5	-28.97135399676175	-0.6210966349787128	-28.735599489764255	34.686026378138884	-10.773637331888914	0.23299722761844777	-37.12156035109242
LIM2							
LIM2-AS1	0.0049950100273766455	9.721040612546455	14.137754667121301		27.236625890085815	7.105784980326012	14.163206453641436
LIMA1	-6.230319121671428	3.051527139441305	2.555489357177265	8.295428474771285	-4.718327368951762	4.8607680266078575	-1.9420638887798702
LIMASI	31.403833198964744	19.159959758551306	47.434148836416334		46.34124890061565	34.5323432201571	19.437310190912655
LIMCH1	15.55664098822362	13.530663434527398	3.852383350117492	61.70099235859294	27.985424711347484	42.341991644430195	40.01237291784476
LIMD1	48.29769660066566	31.131215481988605	40.918197489190696	50.747698331796194	43.652087785193416	53.72520105596862	39.22763513177998
LIMD1-AS1	13.434779479065277	-25.20931364035841	-0.983088893647011		6.045082256738169	-0.667314157155122	-2.0473023367218364
LIMK1	5.781931856033999	-2.8309497175705687	-12.72200581434187	21.74867724523832	-2.6376595382143435	-2.6913943251947856	-1.4405415172539549
LIMK2	7.8875692635022645	-4.548377824058363	-1.5673464123232037	17.24129287522632	-8.754560470442911	-10.286205223406824	0.8232112547340336
LIMS1	9.322631818175623	19.76478517470244	26.73800898818243	25.16492776196317	34.13486208399847	35.41967544285095	23.529287011386373
LIMS1-AS1							
LIMS2	-15.354451753346225	-27.94017289226023	-21.30017904052478	-0.14394018556007637	-42.76847878598425	-10.110409137346132	-10.672644905211314
LIN28A	2.735149806869193	3.7881162405409037	10.58307049697383	12.43070646148388	9.74934036939314	11.27373586515895	0.004362240446693422
LIN28B	73.08297924123707	48.425553319919516	59.24473616912454	66.78045658203541	70.56728232189974	52.57094090036271	33.08618437167507
LIN28B-AS1	31.200566731746974	26.479765733762186	43.754313319530716		43.509220376118314	38.50224023895883	20.188113162616443
LIN52	41.50926957503272	37.41898580944812	43.973630960756324	45.57382066972191	39.16392342023365	45.674180392763084	33.76733725045154
LIN54	57.290184879117945	30.717798082972713	55.592072225593114	33.570925079847385	50.131625461731026	46.497018558081564	51.917972426224765
LIN7A	36.37103149480399	34.66228515498473	27.967349215558052	60.66993812673351	26.37249692088909	76.26733055758253	57.264517202036956
LIN7B	-23.29325614882177	-38.07422210694675	-18.509038404939467	20.942663733661245	-6.7917288454194065	-34.88385644826993	-30.573689203520093
LIN7C	3.01194709722909	-3.959716424165549	5.512438267397535	28.95967455570664	0.8674929907201374	11.028919436828843	5.354523588087169
LIN9	57.6580220435565	55.91342712840437	61.714952394352984	37.637994672810294	82.01583921952978	56.76255392242821	55.201019490912685
LINC-PINT	87.52843889365847	64.46613638979088	76.04073448712536		85.25307748047595	83.5993435305659	69.44966698490474
LINC-ROR	0.00510673067102441		15.407383046945656		2.2361229961319493	6.717603124865863	
LINC00028			7.32549535476445				
LINC00029							
LINC00051		14.3778265347244	9.72210382746569			9.125638494226724	6.084860173577628
LINC00052							
LINC00092			11.080917874396135			31.6342527858989	-12.700350478232671
LINC00111			7.332643202208419		6.15865664382257	13.88590805683135	21.890857295468706
LINC00112							
LINC00113			17.49979445860396			4.180795810619393	4.233365477338476
LINC00114			9.202114056772654		9.567099567099566	3.648389161510561	6.093666222595534
LINC00115	29.890670082827462	21.91866585764721	28.08820277794528		25.937087504400573	46.29151248155755	33.27199417186574
LINC00158	16.946487712845578	22.245108135942328	32.70163610951246		19.5444012067684	31.426634464641328	13.783759776021322
LINC00159	60.987841865961215	61.88853151552974	68.33429252651484		65.54632810122179	69.4462099063599	64.69117620566823
LINC00160			0.0042622112351888165		0.004372349263259149	5.26677254582135	
LINC00161							
LINC00163							-13.927682726081033
LINC00165							0.004362240446693422
LINC00173	34.889635453363866	14.952586872451665	5.9407643675830215		42.92271130551686	1.511966097984626	14.649254458873973
LINC00174	29.067159259115535	32.35583247652957	41.75809564011337		49.70753838977736	44.60172823818355	49.24024788934917
LINC00184		5.078968844510586					
LINC00189						3.497114530853405	
LINC00200	24.771869481925055	30.784041552858998	46.151223254624504		39.17996434627592	50.925808228464895	35.232608544369214
LINC00205	31.997092556186885	14.848316757093635	27.642294317473716		27.229868546674016	47.769160873684775	39.73779023300456
LINC00207							
LINC00208							
LINC00210		5.485156494873058	16.533117381297416		12.704485488126648	18.620423230458858	12.640516529656407
LINC00216							
LINC00221			15.407383046945656		4.478575116159009	13.607851504160443	7.322945425137128
LINC00222	2.654187147567478	13.227224519938332	22.761654197155305		14.313665811557025	20.6827394922125	27.59490691184522
LINC00226							
LINC00229		40.76030985537098	15.001725327812284		5.551960917983162	20.134740053387567	3.2545805207328833
LINC00235	9.651320597139575	-16.361485993634517	10.463591348922932		11.61258574857656	13.405223034525811	17.25041810694728
LINC00237			7.958074534161491		2.8450273871729115	12.511201194794111	16.018146920258243
LINC00239							
LINC00240	21.86782156460592	22.69312720441232	25.973915267240642		50.367965367965375	42.18465319266132	29.79481420656841
LINC00242					0.004325100320665929	3.8542036548685124	3.982341846395918
LINC00243	8.33060217337638	23.680463202805242	63.894124308306964		20.14870211748337	28.29548868953084	17.462608912288545
LINC00244							
LINC00251		2.165378136033328	19.073498964803314		13.272727272727272	7.657638322530798	17.137007032849638
LINC00261		14.892556431140463	5.564182194616977		-6.072128516700232	18.537350112283377	-9.708037266690482
LINC00265	25.350545176604655	21.896120200974146	26.605152640571212		5.233783520527652	32.2994430750039	27.922409420884335
LINC00269		2.0194331258675504	10.48567977915804		8.378268591333171	18.99295924898656	11.982565002974773
LINC00272							
LINC00273							
LINC00276	68.46517513345927	68.9293870057762	79.84826528002728		76.35114570198705	83.6405237066226	70.5545811838214
LINC00278	53.656309780340074	81.98182062418842	80.1328502415459		89.86042871429193	31.32067420524856	78.37877695822213
LINC00279	33.51994694733382	26.479765733762186	41.63754155655954		41.418659850283	31.377430570459712	25.405083797272567
LINC00280							
LINC00290	68.12842879789382	59.3158953722334	44.82141334924559		43.31492673594504	40.8491572434393	23.556989142399207
LINC00293	5.132978723404255	4.325955734406438	27.069303554684172		30.418433824493903	36.93063853226558	18.265516228204234
LINC00297							6.517231692465567
LINC00299	62.039942511251105	51.70375677248914	80.30858409342767		89.76940711107116	62.71344434557857	53.772072502906504
LINC00303							
LINC00304							
LINC00305	1.3701282687701088	8.225495902923925	29.43056857897877		19.05425450622556	31.956475357371456	7.063645130183222
LINC00307							
LINC00308					1.6218096438975607		5.383004711219683
LINC00309		5.5121839969454545	17.563837129054523		17.125541125541126	19.842379560188128	0.004451170657883023
LINC00313					4.725464997764052		
LINC00314							
LINC00315			10.542157053698878			0.9729037764028163	16.018146920258243
LINC00316		0.0044776787713249454					
LINC00317		2.0194331258675504					
LINC00319							
LINC00320	25.4225627647358	33.656941649899395	43.853891398857726		40.08000347841211	46.33214576984161	27.621531831442717
LINC00322	10.26333590989154	6.882192271526441	1.4292515733560087			4.129181657574059	4.971957624855337
LINC00323			10.441502918687824		0.5431805733065547	0.7216114153400888	
LINC00324		-8.008376537509449	-25.283153095204593		-8.01715521318446	-19.79715295551252	-8.385076087859904
LINC00326	1.3702344779026816	31.001872209687487	42.857142857142854		45.857199073061956	48.77320247493066	18.91175570682394
LINC00327	13.321613438812385	19.94805892625263	31.068840579710145		21.974494283201405	78.34008960955835	35.58100068784946
LINC00330			7.32549535476445		1.6218096438975607		0.004362240446693422
LINC00331	8.33060217337638	5.078968844510586	22.489648033126294		20.765171503957784	27.761535528155584	11.272902603664416
LINC00332	16.40855048830294	18.58288128270366	16.895405336288466		4.478575116159009	20.134740053387567	5.3495636877573025
LINC00333							
LINC00334	6.847069874961792	18.58288128270366	26.400136390759528		26.411255411255414	28.454307421556425	13.263300124160551
LINC00336			10.975193930611201		7.619873602429453	2.680808442648307	4.971957624855337
LINC00342	51.092664268872724	37.508549330196466	36.05458751667494		10.293727697213981	45.84627439517798	37.47850616867507
LINC00343	21.789584041331548	20.843934520666316	37.87525879917184		33.412489006156555	36.05614456797013	21.268092843759295
LINC00345	3.384119542924114	0.004800537660217944					9.262886139054572
LINC00347							
LINC00348	36.74601077712106	42.297537324180304	49.17615596963423		58.97977132805629	50.663107495445104	33.412015806362625
LINC00349	0.8270214504418951		5.297928565339698		7.555731233925409		
LINC00351	54.06880191092465	48.90845070422535	63.72194359944092		62.1991341991342	59.192407101394004	44.836633935354556
LINC00352							
LINC00353							
LINC00354	3.384119542924114	4.325955734406438	21.137877168461728		4.11290275719806	24.59641540612686	45.34203052859522
LINC00355	25.346252492949816	32.23033179599695	49.44789510006901		44.54986664334747	50.81340945186076	29.29042187238437
LINC00358	12.480216407564807	13.13304579046455	15.829882677708765		18.420707446110796	9.228422524469302	2.693727940938783
LINC00362							
LINC00363		11.019567456230691	9.269323671497585		4.739336492890995	6.844463409430339	7.322945425137128
LINC00364	24.134409151261362	26.449648502216448	17.49979445860396		17.651867148511442	23.452101557499468	5.383004711219683
LINC00365			0.004110827920743238		5.225108225108225	0.004267121826328142	
LINC00366	19.591087141954944	4.115263042005222	32.16873706004141		23.320248311119226	31.209729037764028	12.05087280424339
LINC00368	0.00510673067102441		10.441502918687824		9.567099567099566		
LINC00370			8.752053889067335		1.4891774891774892	6.717603124865863	5.383004711219683
LINC00373	2.735149806869193	2.0194331258675504	27.491262466967864		26.801165268055133	31.974073915096362	12.94427313914943
LINC00374					4.382655259432511	1.4849583955621934	
LINC00375	3.384119542924114						
LINC00376	12.803929243007866	23.02817915606548	42.31523314295457		38.49165376011013	45.99103904416471	25.27110373925086
LINC00377	29.796544501312255	36.05426946670846	30.704969738300232		15.25926602154464	33.418075505275205	33.80318522568748
LINC00378	58.53815407505304	54.67303822937626	93.46532091097308		69.73459839972017	77.90057606144656	56.5764100103725
LINC00379	0.00510673067102441				2.3324812853752057		
LINC00380							
LINC00382	0.8270779608762963	19.173420498813414	31.068840579710145		21.974494283201405	32.42585875826755	16.998697978337844
LINC00383	4.453813793951248	10.73914645520404	29.552741922223134		24.0966998565155	37.71026651413076	10.78379430615365
LINC00384							
LINC00385							
LINC00387							
LINC00388							
LINC00390	3.0888487662865654	15.880178580000958	29.597998619737748		30.05990118490665	32.29171137914753	22.062541561440838
LINC00391						15.579261787924045	5.3330859381660485
LINC00392		32.23033179599695	10.76121039654198		9.567099567099566	15.478157705181983	7.322945425137128
LINC00393	53.31573556884088	53.742019106139885	65.37038559565896		64.87673377103353	69.29379133774269	51.86327519905313
LINC00395	3.088792255852164	26.449648502216448	22.585457335265534		13.272727272727272	25.981949917376383	16.000985223916206
LINC00396							
LINC00397							
LINC00398		9.370649512745427					0.004362240446693422
LINC00399							
LINC00400	14.3407837595982	6.848302623575933					
LINC00402		15.056453889233397	2.6761542945586845		5.649075248130821	11.745265031142749	0.004362240446693422
LINC00404							
LINC00408	5.3032675644639315		7.872304151393743		10.401402436283544	11.29189441125376	9.262886139054572
LINC00410			5.792345068621601		1.9870667737654912	12.893521460955043	4.971957624855337
LINC00411			10.441502918687824			1.9229943769584066	
LINC00415							
LINC00421							
LINC00423		19.173420498813414	10.441502918687824		5.011744628836676	21.72365577729757	9.262886139054572
LINC00424			0.004110827920743238				
LINC00426	8.186170212765957	18.58288128270366	42.50098089973684		21.48252549252114	28.29548868953084	13.610497420047434
LINC00427							
LINC00428							
LINC00430			6.120600414078675		2.479770257304981	7.232690904408293	11.083414938128728
LINC00433	31.2873866503311	27.16159942685712	48.21839570369107		46.725401177686884	42.36684886233634	32.957315276104424
LINC00434							
LINC00437							
LINC00440	7.799651624057369	17.279362378542963	35.171767112778106		30.54344405987324	36.51376146788991	15.55516076325115
LINC00442					2.8498224479705128	2.639718655989153	
LINC00445							
LINC00448	36.52752880956675	27.77162977867203	46.25351632426903		44.30627418583416	41.817793898015786	30.081121775258467
LINC00452			8.34967180973489		10.458612975391498	15.392539811992961	16.018146920258243
LINC00454							0.004362240446693422
LINC00456						4.786023951581749	
LINC00457	6.172477781033304	47.10287552205847	37.59270309436536		29.47954258880821	39.54768508640922	24.672498184859656
LINC00458			3.2650376037204354		5.093620925311116	8.619586089182846	13.03001221427325
LINC00459	5.571944907478299	3.549200985189068	1.7296411318150449		5.591564725214534	4.437806699381267	8.34150740482646
LINC00460						2.370119400310006	5.383004711219683
LINC00462	10.574468085106382	14.34226412520707	24.214975845410628		22.180927812513666	13.179850021717089	6.832556061424129
LINC00463					4.478575116159009		
LINC00466	38.824385779922494	42.309586710249405	51.79012871877931		47.95514511873351	53.26469217406042	37.690239854008055
LINC00467	29.616948157190144	32.104018219374325	34.81902483802019		40.789980938129084	54.625059020474744	37.46514785733242
LINC00469	6.172477781033304	0.005030181086519115	34.93788819875777		31.281190844949236	39.18478030591924	14.680526735820319
LINC00470	50.54459914337309	57.14861415842027	56.83229813664597		96.59985216748555	60.73314160621539	45.105843859114316
LINC00471	20.775379078325884	31.001872209687487	32.62163561076605		40.27958825909111	36.58630253893749	29.412178584981337
LINC00472		-9.67289551783125	16.364057629825123		-13.657616945953098	32.24775456578649	12.947408765854519
LINC00474		0.0044776787713249454	21.213025317534736		23.320346320346317	28.176772170670734	12.832725006676757
LINC00477							0.004362240446693422
LINC00479					-29.52770514264267		
LINC00482	1.1893969436343912	-20.080935982644213	-23.127441298237617		6.996499201452973	15.062025153453234	20.255186583401866
LINC00484	40.790044656640305	41.558254524506744	46.41121813997102		41.139434218005334	46.43023600694886	34.346867285675586
LINC00485		9.721040612546455	10.441502918687824		4.025974025974026	6.453116393373162	
LINC00486	93.92956917059259	91.45984350247228	93.73028727303725		94.58663148636764	89.98506507360786	79.63511001669184
LINC00487	3.436170212765957	3.7881162405409037	26.984126984126984		24.28320140721196	25.25709409003627	11.62560625499545
LINC00488	16.25531914893617	8.225495902923925	27.491262466967864		25.52492240277524	17.55010380916063	8.5124950444343
LINC00489							
LINC00491	29.796544501312255	26.267605633802816	44.552894041428694		41.68160552664947	43.27288244079369	27.118956185005487
LINC00492			12.702726017943409		7.266751871462479	21.575356976399306	12.832725006676757
LINC00494			-18.89400146676817				1.2930206110094233
LINC00498		9.370649512745427	7.32549535476445		6.091828844303566	13.607851504160443	0.004451170657883023
LINC00499	54.34534492647013	88.5998298482067	66.92950302616998		65.82894908474282	67.81068598788187	46.42085422851545
LINC00501	1.6946696472319704	29.049295774647888	24.392634898985595		19.151515151515152	18.148069127373585	9.321625172326005
LINC00502	9.312440501638157	6.6651862805616275	21.771374989344473		11.476190476190476	15.478157705181983	9.434269801336743
LINC00504	58.24650569497477	55.583501006036215	70.19435683232462		77.49551834200516	60.88681188752897	62.394966908964875
LINC00506	39.79810190686257	50.9783728115345	49.29261559696342		45.271898124247116	69.5454350345538	50.90788100986941
LINC00507	6.847069874961792	9.370649512745427	24.848691501150796		23.320346320346317	22.79923191807126	9.55743619392544
LINC00508	22.30665135183996	5.078968844510586	27.069303554684172		25.473097496291636	28.473369772467265	11.272902603664416
LINC00511	62.109221260802975	67.22192885603188	77.3534489846255		71.32176118228324	67.00361539172809	95.39879190793256
LINC00513	78.4199117948094	81.39076702637352	67.2662177137499		52.38771295818275	96.29676708614042	68.46399195326288
LINC00517						12.157030083208875	
LINC00518					6.755279611735386	1.9229943769584066	
LINC00519	19.882978723404253	16.41517037567725	28.475705006988406		12.316017316017316	22.007125380950338	4.345674123935854
LINC00520	0.00510673067102441	4.325955734406438	11.848947233824909		9.94798478634716	8.143722723613406	5.2410800385728065
LINC00523	14.591522554572403	11.378269617706236	24.282660527830306		27.233948988566404	23.27714956262001	5.383004711219683
LINC00524							
LINC00525					1.600413009808983		
LINC00526							
LINC00528			-54.71433577402101				
LINC00529	3.436170212765957	5.485156494873058	9.202114056772654		9.12482581921158	15.071474290590997	9.10786485894822
LINC00533							
LINC00534	68.85598566678439	58.75754527162977	78.12284334023465		75.71633549284752	74.18818007254106	60.14978459095964
LINC00536	48.34207813770766	58.11871227364185	65.79149262637456		62.30870712401055	84.1391081715383	47.47004734451995
LINC00539	25.295439007715597	17.809061239021986	38.28049795396126		28.711521547933156	29.638574636667936	28.48515024500704
LINC00540	82.17867228556645	76.33299798792757	72.03814848310451		76.76389605919807	70.47151696180926	58.062923070464734
LINC00543					-17.054223323932867		0.004362240446693422
LINC00544	18.231520802522194	9.370649512745427	21.213025317534736		21.081794195250662	15.062025153453234	11.351071680907118
LINC00547			4.040943846090602		6.380952380952381	8.902165162493114	
LINC00550	6.965686844409869		5.792345068621601		4.525381487473219	12.22045756964416	5.383004711219683
LINC00554		37.24085434110957					
LINC00555							
LINC00556							
LINC00557							
LINC00558	16.81803946132164	26.267605633802816	40.51932367149759		36.66697096950885	43.03819074034564	24.24350836344071
LINC00559	6.6634662938742775	24.307010747716618	29.230244650924902		25.621966682698616	23.59960509936902	8.172210132199098
LINC00561							
LINC00563							
LINC00564							
LINC00566							
LINC00567							
LINC00570		6.275725818665181	24.282660527830306		28.863362588194803	29.502880307232772	7.424272421302712
LINC00571	82.51508209121153	85.93561368209257	77.72170462387854		86.30826628309435	81.07052410181569	79.1161343595655
LINC00572		0.00491535937336853	0.004110827920743238		6.102524145590499	0.4703190542773611	0.004362240446693422
LINC00574		12.980653833229322	2.7543813928388614		30.897097625329817	19.4239385534457	10.798624689043717
LINC00575			3.1604551850402682		5.803648253312683	2.718156603371026	
LINC00578	53.81147924455192	71.8158953722334	82.68519279782949		67.33771033523198	82.39905088767425	78.30786367806436
LINC00581	13.697051116610872	13.325572023463037	21.532691160173897		20.14072119613017	23.27714956262001	1.8418467583497053
LINC00582	30.23263488615389	2.541999512798552	27.843557055497776		29.936084177572937	16.096493110700948	21.890857295468706
LINC00583			3.5845196487937945		0.8130693241132825	9.988410524960296	
LINC00587	10.421637703851333	11.378269617706236	39.28480095473532		34.262605403544995	38.4255483538653	17.874455556965934
LINC00588							
LINC00589	24.06883103108973	26.449648502216448	43.83375811888514		45.710683073177094	40.906554491994676	36.02507936877952
LINC00592	12.250261312494974	31.388329979879277	43.200690619090686		20.03410432425342	35.42692318099154	24.23268581161087
LINC00596	18.4558488345477	12.980653833229322	3.085840934276703		8.5076493272007	14.154043097930447	0.8562660859235796
LINC00598	78.90751472014287	77.238430583501	81.83871792686045		78.4476693051891	80.19202048218477	71.3567288327937
LINC00601			0.004110827920743238			12.801365478984424	
LINC00602	32.9462107349375	27.96026338048453					
LINC00603	42.4929501405764	34.866305026162934	56.700196061716824		53.36000359599047	52.92097694982186	37.893455891660125
LINC00604			3.085840934276703		5.941086703290107	11.29189441125376	9.871240626775158
LINC00605		5.485156494873058					
LINC00606							
LINC00607	53.235387211507785	51.624981997983774	67.17671127781092		66.02247387521315	70.15804415067159	56.331443202957566
LINC00608			3.8127317474421982		3.050192380028285	1.4849583955621934	4.971957624855337
LINC00609	40.46291699706583	47.8420523138833	45.48395445134575		45.857199073061956	47.0403796449303	36.00428521242158
LINC00612		12.980653833229322	5.124176171044743		2.352323903633422		0.004451170657883023
LINC00613	17.29494704228513	0.005030181086519115	34.26501035196687		29.124890061565523	25.25709409003627	10.171028898953868
LINC00615			4.040943846090602		1.2765766170719648	19.491780057518135	8.233209824674205
LINC00616	40.19505292211878	55.86385675195622	60.68962577785355		77.17196449652398	60.217787381890595	39.270759408015884
LINC00620	5.3032675644639315	20.843934520666316	31.948757763975156		31.10489265882559	42.43225944100704	16.09535247705802
LINC00621	29.96389223099829	46.27766599597585	56.90131124913733		41.24961954867603	42.327338283899216	39.978788076849085
LINC00622							
LINC00623	42.115213175111364	29.84429353314221	37.63137748873824		31.71690744352553	54.71730317900576	42.81317190987093
LINC00624	37.04829382028828	41.272635814889334	54.13434489813314		57.93362773818372	58.45091309690268	41.5870106590692
LINC00626			0.004110827920743238				
LINC00629	15.09068684440987	45.85953626806202	39.34884485735427		20.571903283634295	40.244057455192575	29.461166115765067
LINC00630	84.86522018466815	68.94842558586282	81.46790554939903		81.2005277044855	84.80904629827182	81.58923608414025
LINC00632	69.40422523669884	65.90247615636055	89.17207925676232		77.26422887951651	87.76616172391721	84.26966143381517
LINC00635	24.792958829728185	11.378269617706236	34.92029664990197		33.878035420850836	33.53957755493919	13.78739168924903
LINC00636	23.43165135183996	32.7049657457574	43.853891398857726		41.18586817600877	50.40133922822682	28.09482285037948
LINC00639	28.318791644680395	50.22802553886036	71.00843917824568		50.83699291273533	61.99701301472157	37.26535428819342
LINC00640	15.272993005532937	35.92722384907109	24.775707384403038		16.73484065267227	21.029098945618422	16.53236381472846
LINC00641	12.147850243130975	-4.128074685494759	-10.827073576018279		-37.51243107526466	-7.1505681831441095	-32.7929957503558
LINC00642	12.069646220322545	23.96703464417004	25.973915267240642		13.691733716905649	19.181390619041565	2.662665506213154
LINC00644							
LINC00645			17.49979445860396		1.176161951816711	8.372526587856447	4.971957624855337
LINC00648	52.46834885221816	46.464404013249485	39.34884485735427		38.16038547582172	41.327074887988054	27.746576568725338
LINC00649	42.823257269336956	35.63380281690141	59.64892929171106		42.22667210396215	52.065967527567025	54.78701659524378
LINC00652			7.332643202208419		5.752044942000239	0.459183423020908	
LINC00654	13.23819665814844	30.173427240235984	50.36997451286689		43.57959542656113	43.3918530282869	37.36046141950258
LINC00656			1.9009462108942121		13.556186542763724		
LINC00658	6.979293814015248	15.113127519376736	23.408385093167702		13.691733716905649	19.4239385534457	11.391015594647232
LINC00659			13.023102852914578				
LINC00661		8.113682092555333	3.403209109730849		-31.1786733399742	4.180795810619393	8.011299045458063
LINC00662	81.31214994917954	72.05230600745996	80.76464069559287		72.5999521801003	84.58288884147642	84.49607471375467
LINC00663	14.833406612831793	-13.6775161648886	1.1652164310666855		11.734854314921915	9.997499446738749	16.766811536227365
LINC00664			0.004110827920743238		7.15826013176863		
LINC00665	40.75182844642769	25.327676397349137	43.771998767144396		42.28579777786946	51.55445218872244	58.60022572943748
LINC00667	9.252620743913624	-4.661023405357774	-4.3161236554378775		-0.9337166234141563	12.376676541373556	2.9684768424257655
LINC00668			0.004110827920743238			1.1713099347124574	
LINC00670	15.503900402083595	20.843934520666316	51.92225726707016		30.418433824493903	51.12438660123747	35.18995194087118
LINC00671	15.279572370058084	11.378269617706236	2.156865799647562		3.950359635339261	27.857664076919775	-12.280096342404818
LINC00672	-4.541779580915794	15.880178580000958	9.482367966095975	0.46192483630818904		3.378289606999945	9.64846385973212
LINC00676							
LINC00677							
LINC00678			2.34424173350161		5.225108225108225	2.511052925269348	2.693727940938783
LINC00681	6.172477781033304	19.173420498813414	10.48567977915804		5.649075248130821	6.997479864691673	
LINC00682	32.503174138099425	0.005030181086519115	16.683919944789512		8.030537798161888	12.232532519808483	38.1182576229337
LINC00683	61.03818053898932	63.112668618885316	65.03623188405797		57.29311817323685	66.30253893748666	52.0345923805446
LINC00686		14.3778265347244					
LINC00687	30.703153840515487	19.159959758551306	41.87196317449493		41.318189640337295	35.88444864145598	24.585287865669635
LINC00689		28.57323339069481	21.771374989344473		0.004329004329004329	20.994873098597516	16.018146920258243
LINC00690							
LINC00691		1.0121168317638842	5.228691900016114		4.5039780644581295		13.03001221427325
LINC00692			3.5845196487937945		1.6458319908694383	4.437806699381267	
LINC00698	26.242564672414403	26.449648502216448	46.25351632426903		44.780207835123264	53.1768721997013	30.35134218588076
LINC00700		0.0044776787713249454	7.32549535476445		0.004363270854036026	4.180795810619393	0.004362240446693422
LINC00701							
LINC00702	0.005319148936170213	10.663793253938014	31.020373369704203		10.910449804362864	37.27789108577412	1.1469022890696792
LINC00703		11.378269617706236	12.232574189095928		8.864341792952345	7.211435886494559	2.440110869134825
LINC00705	2.654187147567478		13.595583160800553		8.254177660510114	18.33820600821999	8.8572806171649
LINC00706							
LINC00708		43.03497067120405					
LINC00709							
LINC00710	20.114268971579254	11.378269617706236	35.171767112778106		34.89716944214966	28.75186686579902	22.507062962603047
LINC00824	44.3284742444132	51.624981997983774	57.29690563464326		58.59822482619912	57.66588436099851	38.038929926700305
LINC00836	46.7364065328022	47.83504231406439	58.4411663216011		57.66490765171503	48.8244079368466	41.405867957823446
LINC00837			4.040943846090602				
LINC00838			4.040943846090602		7.463203463203463		
LINC00839	36.59993991732802	14.346076458752515	-9.787582973441094		9.12482581921158	20.517663218440145	7.063645130183222
LINC00840	9.61466105217375	24.833181316307424	53.54764449560141		33.7492934475412	54.0443201559256	24.759783470756354
LINC00841	13.926054539883568	15.476530595265832	36.265723916796844		26.115880792915895	36.14677344180331	16.730863903539692
LINC00844	3.088792255852164	9.721040612546455	22.252415458937197		-14.223124840408794	30.94943460635801	18.635491188274298
LINC00845	49.69292033282846	41.414050955984415	63.50931677018633		51.646189497617065	60.5163217409857	47.8322330495387
LINC00847	4.514562113601478	-10.632879856427664	-7.770404553011094		-6.386732959035616	6.367134385409166	-5.416056376196197
LINC00850	8.186170212765957	12.10764339766265	29.8397408575569		26.363792806745828	28.589716236398548	3.9115577901772536
LINC00851							
LINC00853			5.564182194616977		25.52492240277524		
LINC00857		13.325572023463037	0.004110827920743238			2.718156603371026	-2.5337717965370943
LINC00858	17.019093462427787	12.980653833229322	21.137877168461728		25.175987057846182	27.13020634718868	18.717520503644145
LINC00861	53.876429660891915	54.08285728001536	20.31310404725628		24.870335645560225	68.3550245359505	48.0134341733086
LINC00862	62.79965205358353	58.75754527162977	66.63967266217713		80.88612548371668	60.985705141881795	51.77407200762362
LINC00863	10.252608520116198	8.246888076074015	21.54354590673431		38.26244752530863	21.55801595473282	19.150686071267664
LINC00865		-16.75329792745992	20.48826777087647		-2.6315291296189933	26.07631883933554	0.8780809693287388
LINC00867	27.101685623403355	14.346076458752515	33.655348187124886		34.15365885473282	32.798214362364256	16.295634567996117
LINC00868	0.00488328938372888	7.942604380543739	18.15275765066917		9.843906256793773	12.157030083208875	5.383004711219683
LINC00870	20.965696398512144	24.833181316307424	43.674878526979796		61.199262821953525	44.18165429025196	25.98330579937215
LINC00871	64.79596231342447	58.64816859488262	76.28931889864462		73.44232357928605	77.31171324941327	62.23780314466502
LINC00877	60.94708147678868	65.24410734002208	82.29051231779046		72.6561125769569	83.70386174525282	70.69920315705915
LINC00879	47.31757440367115	43.32494969818914	61.91714261358793		60.65915909387365	59.364198847877105	42.61354575097906
LINC00880	7.17932399689963	27.77162977867203	53.22649390503793		44.08202527217874	32.64368802850152	22.896380105071113
LINC00881	13.926054539883568	12.980653833229322	37.929417781945276		38.02632154256482	29.142832930808016	27.48624254398768
LINC00882	88.85844255941078	90.82971387632651	87.19806763285024		85.52315158934896	94.4058032856838	79.19793156540578
LINC00885	21.16462789334896	12.980653833229322	34.584195997239476		40.20668425681618	29.90164874990348	19.540424346482503
LINC00887	-13.398913977715932	27.77162977867203	30.37677947319069		27.94034523240141	47.0403796449303	24.419937271826505
LINC00891							
LINC00892							
LINC00895							
LINC00896		8.225495902923925					
LINC00898						4.04096436953275	0.004362240446693422
