	Fetal	Placenta	Adult	marker
HSPA1A	0.2035408505263096	0.008056639104950969	0.7884025103687394	
HSPA1B	0.21699804565856395	0.008481394358075796	0.7745205599833602	
HSPA1L	0.45766570196120765	0.02024517641158464	0.5220891216272077	
HSPA2	0.014431679970744642	0.014431679970744642	0.9711366400585106	
HSPA4	0.3387285953657662	0.5004585626732222	0.1608128419610115	
HSPA4L	0.6595867882665244	0.3302771287768752	0.010136082956600416	
HSPA5	0.016277275948426876	0.17696745341147824	0.8067552706400949	
HSPA8	0.022831714606364725	0.386068115921633	0.5911001694720024	
HSPA9	0.033036982246394245	0.4270171632643083	0.5399458544892975	
HSPB1	0.012645026373451395	0.012645026373451395	0.9747099472530972	
HSPB11	0.09120451405471293	0.3795106495739781	0.529284836371309	
HSPB6	0.009964355543472142	0.009964355543472142	0.9800712889130557	
HSPB7	0.12925269665833244	0.009361889929602577	0.861385413412065	
HSPB8	0.0082033945292095	0.5167079852844342	0.4750886201863563	
HSPBAP1	0.49230174340694993	0.49644723393062107	0.011251022662429054	
HSPBP1	0.019733706795900478	0.019733706795900478	0.960532586408199	
HSPD1	0.05128230394235	0.4915976722795834	0.4571200237780666	
HSPE1	0.008536062185419309	0.12932165708723045	0.8621422807273502	
HSPG2	0.5787682298508177	0.41159423012044566	0.00963754002873657	
HSPH1	0.9231065314489327	0.038446734275533655	0.038446734275533655	
HTATIP2	0.007561696009867115	0.33730105027103263	0.6551372537191003	
HTATSF1	0.011077967122678658	0.3884170458708968	0.6005049870064245	
HTR2A	0.9586388709141775	0.020680564542911235	0.020680564542911235	
HTR2B	0.3432408916109902	0.012159861138460315	0.6445992472505495	
HTR7	0.9691269698229567	0.01543651508852166	0.01543651508852166	
HTRA1	0.007205189005538509	0.3936718096628093	0.5991230013316522	
HTRA2	0.016842027968340004	0.016842027968340004	0.96631594406332	
HTRA3	0.37156512874789765	0.01310480868657295	0.6153300625655295	
HTRA4	0.20871392286849555	0.7832176956068987	0.00806838152460575	
HTT	0.9595834458375682	0.02020827708121588	0.02020827708121588	
HUNK	0.5691285099754243	0.4241941235066224	0.006677366517953293	
HUS1	0.8553527043913046	0.12143763196925375	0.023209663639441533	
HUWE1	0.5985662593368282	0.3784396259329042	0.02299411473026765	
HVCN1	0.9087106004596114	0.02044962606591665	0.07083977347447191	
HYAL1	0.3853096821216566	0.011425162768764993	0.6032651551095783	
HYAL2	0.009755563211349365	0.009755563211349365	0.9804888735773013	
HYAL4	0.25220075911490414	0.7404678757783792	0.007331365106716625	
HYDIN	0.9771890081632432	0.0114054959183784	0.0114054959183784	
HYI	0.01755659066976167	0.12165006815262736	0.860793341177611	
HYKK	0.9543313036508574	0.02283434817457128	0.02283434817457128	
HYLS1	0.30857875495302817	0.6197238530443493	0.07169739200262264	
HYOU1	0.02088545322527674	0.02088545322527674	0.9582290935494465	
IAH1	0.2216268168231934	0.03178790208223798	0.7465852810945687	
IARS2	0.0247475615998703	0.5133505831556399	0.46190185524448985	
IBA57	0.7342634678835288	0.25174993291711556	0.013986599199355675	
IBTK	0.9655325895769501	0.017233705211524918	0.017233705211524918	
ICA1	0.9640805938792253	0.017959703060387338	0.017959703060387338	
ICA1L	0.9579020694187305	0.030078260710733988	0.012019669870535574	
ICAM1	0.014447211184293936	0.014447211184293936	0.9711055776314121	
ICAM2	0.017534976165647673	0.017534976165647673	0.9649300476687046	
ICAM3	0.012660000193525053	0.012660000193525053	0.9746799996129498	
ICE1	0.9200685451918449	0.05648873993085409	0.023442714877301016	
ICE2	0.9654410030393599	0.017279498480320066	0.017279498480320066	
ICMT	0.011104879954458408	0.3218110427865267	0.6670840772590149	
ICOS	0.32884001971778354	0.017515238589025196	0.6536447416931913	
ICOSLG	0.01896834974730057	0.01896834974730057	0.9620633005053988	
ID1	0.011447686929843888	0.011447686929843888	0.9771046261403122	
ID2	0.01856448234817061	0.01856448234817061	0.9628710353036587	
ID3	0.010056189930841711	0.12209243245608735	0.867851377613071	
ID4	0.2617176184743497	0.009572076575912974	0.7287103049497373	
IDE	0.9757973889866248	0.012101305506687551	0.012101305506687551	
IDH1	0.0287208205737492	0.0287208205737492	0.9425583588525016	
IDH2	0.012950480933030185	0.6214664236194491	0.36558309544752066	
IDH3A	0.404156183560215	0.47092351103695623	0.12492030540282878	
IDH3B	0.015023812833841618	0.04943225158664931	0.9355439355795091	
IDH3G	0.01898236005139601	0.01898236005139601	0.9620352798972079	
IDI1	0.23936081813644286	0.0218229776438061	0.7388162042197511	
IDNK	0.2422264837969011	0.01749672921012118	0.7402767869929777	
IDO1	0.25829096537069435	0.017129701628064153	0.7245793330012416	
IDUA	0.48757045880723404	0.013950418757805526	0.4984791224349604	
IER2	0.01475440314971445	0.01475440314971445	0.9704911937005711	
IER3	0.1549021765760922	0.008285272778665762	0.836812550645242	
IER5	0.011315679244219461	0.011315679244219461	0.9773686415115611	
IER5L	0.1948981838181944	0.014116652043311624	0.7909851641384938	
IFFO1	0.5141771965475908	0.013268628526726597	0.47255417492568264	
IFFO2	0.3979363511379369	0.18797662776226104	0.41408702109980206	
IFI16	0.026395454647530188	0.026395454647530188	0.9472090907049395	
IFI27	0.010001523226897886	0.010001523226897886	0.9799969535462042	
IFI27L1	0.433636972737946	0.021832014894237986	0.544531012367816	
IFI27L2	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IFI35	0.012086650722502337	0.012086650722502337	0.9758266985549953	
IFI44	0.23377523969503963	0.011158794772784378	0.7550659655321761	
IFI44L	0.531761610897556	0.017365975880562958	0.45087241322188104	
IFI6	0.0077011930645138355	0.21447830741958876	0.7778204995158974	
IFIH1	0.7887928755573653	0.03058284882222233	0.18062427562041228	
IFIT1	0.01500505338218239	0.01500505338218239	0.9699898932356352	
IFIT2	0.12843889380916676	0.020471152013750934	0.8510899541770823	
IFIT3	0.30053084892465964	0.016854654083207805	0.6826144969921326	
IFIT5	0.021223533157517474	0.021223533157517474	0.957552933684965	
IFITM2	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IFITM3	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IFNAR1	0.9409023945512045	0.02954880272439773	0.02954880272439773	
IFNAR2	0.017627310450582002	0.017627310450582002	0.964745379098836	
IFNGR1	0.02743257093211113	0.02743257093211113	0.9451348581357777	
IFNGR2	0.736196773325903	0.016619913263117514	0.24718331341097943	
IFNLR1	0.6563254327808752	0.27842592083834067	0.0652486463807841	
IFRD1	0.09943566158201465	0.0107399189483668	0.8898244194696185	
IFRD2	0.017245635161764264	0.017245635161764264	0.9655087296764714	
IFT122	0.9631821047169108	0.018408947641544604	0.018408947641544604	
IFT140	0.93613823235433	0.014468431167127756	0.04939333647854217	
IFT172	0.9712578277828656	0.014371086108567159	0.014371086108567159	
IFT20	0.08009450181832176	0.34140164763927444	0.5785038505424039	
IFT22	0.014428110569553615	0.014428110569553615	0.9711437788608928	
IFT27	0.40024333533745154	0.03014523586888189	0.5696114287936664	
IFT43	0.948513126110606	0.02574343694469695	0.02574343694469695	
IFT46	0.038714701596820875	0.038714701596820875	0.9225705968063583	
IFT52	0.7853025211442533	0.0368482137015989	0.17784926515414787	
IFT57	0.4429447478482961	0.018357627137578252	0.5386976250141255	
IFT74	0.9650738331048281	0.01746308344758595	0.01746308344758595	
IFT81	0.9645006940894769	0.01774965295526152	0.01774965295526152	
IFT88	0.9721171631609297	0.013941418419535142	0.013941418419535142	
IGBP1	0.031031714144717084	0.1560597400985001	0.8129085457567828	
IGDCC3	0.7212036481615053	0.26840975012459967	0.01038660171389508	
IGDCC4	0.9743030691904517	0.012848465404774105	0.012848465404774105	
IGF1	0.4858583782063579	0.009968489939894016	0.504173131853748	
IGF1R	0.9726502186055584	0.013674890697220785	0.013674890697220785	
IGF2-AS	0.959544695710207	0.020227652144896524	0.020227652144896524	
IGF2BP1	0.9797070498133403	0.010146475093329813	0.010146475093329813	
IGF2BP2	0.6998230975396986	0.29264694838355315	0.007529954076748213	
IGF2BP3	0.49753694581280794	0.49753694581280794	0.004926108374384237	
IGF2R	0.9507412126870174	0.02462939365649127	0.02462939365649127	
IGFBP1	0.8077975580770229	0.025771168841324636	0.16643127308165243	
IGFBP2	0.01739535102685363	0.01739535102685363	0.9652092979462927	
IGFBP3	0.01824905815641403	0.01824905815641403	0.9635018836871719	
IGFBP4	0.01406506668017381	0.01406506668017381	0.9718698666396524	
IGFBP5	0.016266445872038335	0.016266445872038335	0.9674671082559233	
IGFBP6	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IGFBP7	0.02909519168197252	0.02909519168197252	0.9418096166360549	
IGFLR1	0.019739028828499042	0.019739028828499042	0.9605219423430019	
IGHA1	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IGHG1	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IGHG3	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IGHM	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IGHMBP2	0.9616212382978802	0.019189380851059902	0.019189380851059902	
IGIP	0.01432335486992051	0.07675264753638872	0.9089239975936908	
IGSF10	0.5446896423369326	0.20585897465203265	0.24945138301103467	
IGSF21	0.9693116093371701	0.015344195331414921	0.015344195331414921	
IGSF22	0.9512251701011899	0.024387414949405016	0.024387414949405016	
IGSF3	0.5046750906393898	0.487337160515628	0.007987748844982302	
IGSF5	0.31520901591121986	0.6780773469898705	0.006713637098909609	
IGSF6	0.14479480657972277	0.012685052542021638	0.8425201408782557	
IGSF8	0.010749904664611303	0.20757890213470845	0.7816711932006802	
IGSF9	0.22920075620645114	0.3206472057561816	0.4501520380373673	
IK	0.019858730252481232	0.16733664633355266	0.812804623413966	
IKBIP	0.9681837234121627	0.015908138293918617	0.015908138293918617	
IKBKB	0.9455400011580929	0.020609457880955792	0.03385054096095128	
IKBKE	0.4774238424848818	0.027485654280504573	0.4950905032346136	
IKBKG	0.02595839430629222	0.02595839430629222	0.9480832113874155	
IKZF1	0.8225993169493072	0.01743569750289529	0.15996498554779756	
IKZF2	0.6324476809411149	0.3591626569115813	0.008389662147303871	
IKZF3	0.9171087540734338	0.019288502959996026	0.06360274296657006	
IKZF4	0.8439764351580071	0.023428009034109642	0.13259555580788318	
IKZF5	0.9100287891671484	0.0449856054164258	0.0449856054164258	
IL10	0.033018311770922876	0.033018311770922876	0.9339633764581542	
IL10RA	0.09661115319778252	0.02123852884172021	0.8821503179604973	
IL10RB	0.009999499369697799	0.15719269807583855	0.8328078025544636	
IL12RB1	0.7751613203811378	0.020963200829453233	0.2038754787894089	
IL12RB2	0.9762285531710467	0.01188572341447663	0.01188572341447663	
IL13RA1	0.307643105943638	0.02260284856526462	0.6697540454910974	
IL13RA2	0.01875363917031643	0.018673451870797383	0.9625729089588863	
IL15	0.966240506649282	0.01687974667535898	0.01687974667535898	
IL15RA	0.34262470770000053	0.01689315270800116	0.6404821395919984	
IL16	0.5761627399320107	0.023126485451567872	0.40071077461642135	
IL17B	0.861996635024418	0.02102676133753196	0.11697660363804997	
IL17D	0.4544512464995807	0.5370097802646069	0.008538973235812366	
IL17RA	0.6173538396991469	0.027373424616077707	0.35527273568477535	
IL17RB	0.32412459936258503	0.023476638408019144	0.6523987622293959	
IL17RD	0.9742829139560716	0.012858543021964174	0.012858543021964174	
IL17RE	0.5551010123205186	0.08775236097104566	0.3571466267084358	
IL18	0.1797313987034127	0.011036071986425615	0.8092325293101618	
IL18BP	0.35895240355667496	0.018982562338925736	0.6220650341043993	
IL18R1	0.6571697710596837	0.012372101673851109	0.33045812726646523	
IL1A	0.8247262568860465	0.03894272761289043	0.13633101550106308	
IL1B	0.07873512012352946	0.012148457956988008	0.9091164219194825	
IL1R1	0.22016972348018962	0.023192486921175107	0.7566377895986354	
IL1R2	0.07313003161950188	0.36133704145550355	0.5655329269249946	
IL1RAP	0.43847057844455106	0.5545881169445915	0.006941304610857371	
IL1RAPL2	0.49753694581280794	0.49753694581280794	0.004926108374384237	
IL1RL2	0.9347004587280215	0.021893297666519117	0.04340624360545931	
IL1RN	0.013900994439884537	0.013900994439884537	0.9721980111202309	
IL20RA	0.4936798014566562	0.01159619200719313	0.4947240065361507	
IL20RB	0.3897750978730171	0.1549832661903835	0.45524163593659944	
IL21R	0.954135356080743	0.022932321959628514	0.022932321959628514	
IL23A	0.11719905605338521	0.022823264224842692	0.8599776797217721	
IL27	0.10412007863187395	0.6021142628825079	0.29376565848561803	
IL27RA	0.6031035503713014	0.023867552652006643	0.37302889697669195	
IL2RA	0.8793734501894852	0.025831183578242402	0.09479536623227244	
IL2RB	0.17938843746164934	0.47606359776622736	0.34454796477212324	
IL32	0.011928140260306325	0.011928140260306325	0.9761437194793874	
IL33	0.2449309911042473	0.01630035107048837	0.7387686578252642	
IL34	0.5603754551431759	0.010863619909211596	0.4287609249476126	
IL4I1	0.6232230551395042	0.035123519285668744	0.34165342557482714	
IL4R	0.10316731631143468	0.021902783264008668	0.8749299004245568	
IL6	0.010151703157293988	0.010151703157293988	0.979696593685412	
IL6R	0.6307838617488709	0.025464372930522762	0.3437517653206064	
IL6R-AS1	0.8465563879027413	0.07672180604862938	0.07672180604862938	
IL6ST	0.7238673944723542	0.03527887875019589	0.2408537267774498	
IL7	0.9761127725806841	0.011943613709657961	0.011943613709657961	
IL7R	0.010506314392409443	0.010506314392409443	0.9789873712151811	
ILDR1	0.8212556240408309	0.15286296663766077	0.02588140932150844	
ILDR2	0.9043870920788089	0.07958154457281572	0.016031363348375464	
ILF2	0.015238124223933246	0.39540320632349985	0.5893586694525669	
ILF3	0.1626362794699224	0.7410929930570482	0.09627072747302931	
ILF3-DT	0.014737600399967049	0.014737600399967049	0.9705247992000658	
ILK	0.025618759439490747	0.025618759439490747	0.9487624811210185	
ILKAP	0.61769364849543	0.14285082969202706	0.23945552181254298	
ILVBL	0.008575605752673908	0.5293474479710226	0.4620769462763035	
IMMP1L	0.6425872850832482	0.34529578658461746	0.012116928332134272	
IMMP2L	0.7433933130980757	0.24456276778817662	0.012043919113747763	
IMMT	0.09764776185777163	0.48629852778274346	0.4160537103594849	
IMP3	0.012459624970379994	0.012459624970379994	0.97508075005924	
IMP4	0.05870285274094338	0.1323883838034976	0.808908763455559	
IMPA1	0.9013136792204596	0.023593342054511055	0.07509297872502935	
IMPA2	0.3023328667585082	0.43112077408753613	0.26654635915395564	
IMPACT	0.09176744093966663	0.030271401150353826	0.8779611579099795	
IMPDH1	0.01502564921024085	0.01502564921024085	0.9699487015795183	
IMPDH2	0.013428740891198521	0.21875926985459915	0.7678119892542022	
INAFM1	0.010049949787880213	0.010049949787880213	0.9799001004242396	
INAFM2	0.010769625287634985	0.010769625287634985	0.97846074942473	
INAVA	0.19937152083355603	0.46078972183500855	0.3398387573314355	
INCA1	0.1658019267808172	0.01902075644508852	0.8151773167740942	
INCENP	0.5494808659057755	0.44011481025466437	0.010404323839560154	
INF2	0.5222274611052308	0.2761505512257666	0.20162198766900258	
ING1	0.2696282759902632	0.041888755777834456	0.6884829682319025	
ING2	0.014869763892051887	0.5886471329648576	0.39648310314309043	
ING3	0.8891596012235241	0.08978886256769134	0.021051536208784492	
ING4	0.03353216236058959	0.03353216236058959	0.9329356752788207	
ING5	0.6589377888132284	0.322232963242981	0.01882924794379069	
INHA	0.23015824487770836	0.49397737800744335	0.2758643771148483	
INHBA	0.32365393395132713	0.5363958990647779	0.13995016698389498	
INHBB	0.1563853747942096	0.010279299013136588	0.8333353261926537	
INIP	0.9023695396285688	0.04881523018571554	0.04881523018571554	
INKA1	0.012224699241893927	0.012224699241893927	0.9755506015162121	
INMT	0.20857350929187762	0.008070665882233286	0.783355824825889	
INO80	0.7070673800011529	0.27921445246027293	0.013718167538574157	
INO80D	0.9788391067076946	0.010580446646152711	0.010580446646152711	
INO80E	0.01970148717525994	0.5346431348335126	0.44565537799122745	
INPP1	0.03030169036750925	0.03030169036750925	0.9393966192649814	
INPP4A	0.9673195986210175	0.01634020068949123	0.01634020068949123	
INPP4B	0.9759968275213757	0.01200158623931214	0.01200158623931214	
INPP5A	0.9691366169402766	0.015431691529861664	0.015431691529861664	
INPP5B	0.5424836369906517	0.44725317795344555	0.010263185055902714	
INPP5D	0.953873602821068	0.023063198589465973	0.023063198589465973	
INPP5E	0.2284962786118121	0.02297656177236546	0.7485271596158225	
INPP5F	0.7217707210853056	0.2640309970494367	0.014198281865257598	
INPP5K	0.02151691065154116	0.02151691065154116	0.9569661786969177	
INPPL1	0.09332750909649118	0.5463028753603272	0.3603696155431817	
INSIG1	0.008965144703860872	0.47753621859581274	0.5134986367003265	
INSIG2	0.9573238248510686	0.02133808757446567	0.02133808757446567	
INSR	0.9774008725604152	0.011299563719792396	0.011299563719792396	
INTS1	0.23633493746308484	0.36675174031110336	0.3969133222258117	
INTS10	0.3890730907147123	0.06380012469755399	0.5471267845877337	
INTS11	0.025461621937370275	0.3999421155592968	0.5745962625033328	
INTS12	0.9147711376858194	0.04261443115709024	0.04261443115709024	
INTS13	0.8955428035634764	0.05222859821826179	0.05222859821826179	
INTS14	0.027768820643506824	0.5868836493562525	0.38534753000024075	
INTS2	0.9523686060743785	0.030894175052970454	0.01673721887265121	
INTS3	0.8903282758634952	0.01411835346470002	0.09555337067180476	
INTS4	0.7947529246913919	0.190197765374368	0.01504930993424003	
INTS5	0.014452586245965283	0.014452586245965283	0.9710948275080694	
INTS6	0.6183648050499078	0.36379753873140525	0.017837656218686982	
INTS6-AS1	0.9706886337375906	0.014655683131204654	0.014655683131204654	
INTS6L	0.9614597036084089	0.019270148195795547	0.019270148195795547	
INTS7	0.8049077016073829	0.1804677577152634	0.01462454067735372	
INTS8	0.9349883335352274	0.03250583323238628	0.03250583323238628	
INTS9	0.9446537758017928	0.027673112099103614	0.027673112099103614	
INTU	0.9748028294552087	0.012598585272395666	0.012598585272395666	
INVS	0.94480475700747	0.04201814638287888	0.013177096609651157	
IP6K1	0.5978431061286233	0.380396261175192	0.021760632696184515	
IP6K2	0.1607153740678101	0.6047131689137775	0.23457145701841248	
IP6K3	0.6843496455286919	0.01732378348610282	0.2983265709852052	
IPCEF1	0.05912424861945539	0.012289077224372124	0.9285866741561725	
IPMK	0.8029608974024539	0.18571371105295342	0.011325391544592577	
IPO11	0.9502276497542609	0.024886175122869524	0.024886175122869524	
IPO13	0.023358310139198434	0.023358310139198434	0.953283379721603	
IPO4	0.01080896645617176	0.058644149714442186	0.930546883829386	
IPO5	0.4993446189373851	0.043063084832327916	0.457592296230287	
IPO7	0.38206595849051395	0.5510340436257168	0.06689999788376917	
IPO8	0.7347048800678097	0.06298481167905388	0.20231030825313642	
IPO9	0.8058528939873609	0.16941145414123854	0.024735651871400498	
IPO9-AS1	0.9747603074417241	0.01261984627913791	0.01261984627913791	
IPP	0.6202898310186011	0.36703724114922076	0.012672927832178087	
IPPK	0.5930047575133859	0.23620614454791136	0.1707890979387027	
IQANK1	0.3045579915429915	0.4859858685793698	0.20945613987763878	
IQCA1	0.9744280175204999	0.012785991239750027	0.012785991239750027	
IQCB1	0.7891292490566559	0.18651698873905645	0.024353762204287574	
IQCC	0.03822776546289083	0.3047051810220651	0.6570670535150441	
IQCD	0.9556277678043802	0.022186116097809887	0.022186116097809887	
IQCE	0.720656059790096	0.265242056343564	0.014101883866340086	
IQCG	0.9650677904490992	0.01746610477545042	0.01746610477545042	
IQCH	0.9755034647834085	0.012248267608295692	0.012248267608295692	
IQCH-AS1	0.9357310428974271	0.05226999462175428	0.011998962480818554	
IQCJ-SCHIP1	0.9211964064568173	0.06768289203698656	0.011120701506196061	
IQCK	0.9717344385314809	0.014132780734259554	0.014132780734259554	
IQCN	0.9644746042418814	0.017762697879059326	0.017762697879059326	
IQGAP1	0.34765748652399375	0.395881609164822	0.25646090431118423	
IQGAP2	0.9700951082917525	0.014952445854123739	0.014952445854123739	
IQGAP3	0.4570743783734343	0.5364876200517086	0.006438001574857068	
IQSEC1	0.6102028107715286	0.3730486396307428	0.016748549597728497	
IQSEC2	0.8170725906785687	0.017642675073241614	0.16528473424818965	
IQSEC3	0.969500716957831	0.015249641521084458	0.015249641521084458	
IQUB	0.969284717416069	0.01535764129196545	0.01535764129196545	
IRAK1	0.016916233487261543	0.016916233487261543	0.9661675330254769	
IRAK1BP1	0.9753538158203084	0.012323092089845769	0.012323092089845769	
IRAK2	0.962708457852321	0.018645771073839496	0.018645771073839496	
IRAK3	0.9498715619136839	0.01394367044811545	0.036184767638200666	
IRAK4	0.946786035299226	0.026606982350386995	0.026606982350386995	
IREB2	0.940070508237475	0.02996474588126249	0.02996474588126249	
IRF1	0.022720866390410974	0.022720866390410974	0.954558267219178	
IRF2	0.8999100915480919	0.050044954225954	0.050044954225954	
IRF2BP1	0.01153052647080312	0.01153052647080312	0.9769389470583938	
IRF2BP2	0.026038695185802867	0.026038695185802867	0.9479226096283943	
IRF2BPL	0.008934098543057293	0.34584198008589656	0.6452239213710461	
IRF3	0.016215211010552406	0.465538596045873	0.5182461929435745	
IRF4	0.2313105943795867	0.01516465312436965	0.7535247524960437	
IRF5	0.014788685950245706	0.014788685950245706	0.9704226280995085	
IRF7	0.20356191230310866	0.009727072465274964	0.7867110152316164	
IRF8	0.49132553058091744	0.029431976670465407	0.47924249274861713	
IRF9	0.011632092089495647	0.011632092089495647	0.9767358158210087	
IRGQ	0.01710330123036754	0.01710330123036754	0.9657933975392649	
IRS1	0.9686271631171398	0.015686418441430098	0.015686418441430098	
IRS2	0.8188229736188647	0.015077543441037945	0.1660994829400974	
IRX2	0.08150762935719125	0.6231622807014229	0.2953300899413859	
IRX3	0.14353929285132935	0.012054795633356671	0.8444059115153139	
IRX6	0.2694138882779297	0.01699929683616415	0.7135868148859061	
ISCA1	0.02020460639458768	0.3804028078515818	0.5993925857538305	
ISCA2	0.044764415897380394	0.019167539546236623	0.936068044556383	
ISCU	0.01470150305420274	0.08378444364580974	0.9015140532999876	
ISG15	0.011837118791954319	0.011837118791954319	0.9763257624160914	
ISG20	0.014583713682679243	0.014583713682679243	0.9708325726346415	
ISG20L2	0.02133863864418146	0.4990903873391729	0.4795709740166456	
ISL1	0.4113575666055319	0.5800817346683919	0.008560698726076217	
ISLR	0.009708737864077669	0.009708737864077669	0.9805825242718447	
ISM1	0.49238153737930285	0.012338645336286633	0.4952798172844105	
ISM2	0.21275206490809845	0.7795298180811966	0.007718117010704917	
ISOC1	0.01788627607540307	0.3077146864022165	0.6743990375223804	
ISOC2	0.01492007896703337	0.01492007896703337	0.9701598420659332	
IST1	0.18355543729586818	0.19212013323995175	0.62432442946418	
ISYNA1	0.19405267325250133	0.3559510534784906	0.4499962732690081	
ITFG1	0.8163930829685667	0.16493408032644558	0.01867283670498757	
ITFG2	0.907823645984602	0.0550415021064365	0.03713485190896158	
ITFG2-AS1	0.7707562153600764	0.218613610634177	0.010630174005746592	
ITGA1	0.9790705222212251	0.010464738889387417	0.010464738889387417	
ITGA10	0.5913942629453217	0.0136317414943074	0.39497399556037094	
ITGA11	0.9735194772674582	0.013240261366270855	0.013240261366270855	
ITGA2	0.9626066893582672	0.01869665532086637	0.01869665532086637	
ITGA2B	0.8831594421772675	0.012336475083504881	0.10450408273922758	
ITGA3	0.36451674911443804	0.009419475545492774	0.6260637753400691	
ITGA4	0.974453525761459	0.01277323711927044	0.01277323711927044	
ITGA5	0.14306874357607854	0.4005482745182809	0.45638298190564064	
ITGA6	0.6221683215547136	0.06046595741437152	0.3173657210309149	
ITGA7	0.4972973447606933	0.008311781248883324	0.49439087399042325	
ITGA8	0.9133246601862306	0.009563272978321448	0.07711206683544804	
ITGA9	0.9783212465004636	0.010839376749768183	0.010839376749768183	
ITGAD	0.6674370522422256	0.01787366937144465	0.31468927838632976	
ITGAE	0.9734627223918946	0.0132686388040527	0.0132686388040527	
ITGAL	0.8052903600562121	0.01824317621931909	0.17646646372446884	
ITGAM	0.42241031316453026	0.01770690118347253	0.5598827856519972	
ITGAV	0.51939627904738	0.35756423986723684	0.1230394810853831	
ITGAX	0.48680165189014696	0.009872391950479367	0.5033259561593737	
ITGB1	0.035944691609989435	0.6864350058704001	0.27762030251961045	
ITGB1-DT	0.694230706714608	0.2948670794996376	0.01090221378575437	
ITGB1BP1	0.3847201179085381	0.030105204395180427	0.5851746776962814	
ITGB2	0.013047758845644554	0.013047758845644554	0.9739044823087109	
ITGB2-AS1	0.01170948271069203	0.01170948271069203	0.9765810345786159	
ITGB3BP	0.776889887330177	0.20772736140886314	0.015382751260959702	
ITGB4	0.19629244415097138	0.45023010040729455	0.35347745544173403	
ITGB5	0.5789228019159615	0.0196925764238379	0.40138462166020056	
ITGB6	0.44548913087553865	0.39415803570859426	0.16035283341586706	
ITGB7	0.020267716965369154	0.020267716965369154	0.9594645660692617	
ITGB8	0.9039948895680533	0.012881871693492116	0.08312323873845463	
ITGBL1	0.9606838945359062	0.0152944154086546	0.02402169005543913	
ITIH4	0.1359294817661328	0.009927475122959243	0.854143043110908	
ITIH5	0.3486412134232352	0.5861866231586679	0.06517216341809702	
ITK	0.7438438647327283	0.014006814680320787	0.2421493205869509	
ITM2A	0.013212626590274725	0.013212626590274725	0.9735747468194506	
ITM2B	0.015290587893593206	0.6573353724053393	0.3273740397010674	
ITM2C	0.00884622688858361	0.14058244687046162	0.8505713262409548	
ITPA	0.02881499273068234	0.02881499273068234	0.9423700145386352	
ITPK1	0.9299024018772012	0.017976143094361307	0.052121455028437416	
ITPK1-AS1	0.9161120395964637	0.041943980201768115	0.041943980201768115	
ITPKA	0.4407363648301339	0.011632532831635671	0.5476311023382304	
ITPKB	0.7706867539748969	0.029542970116236696	0.1997702759088663	
ITPKC	0.2805164180964659	0.017764338761807587	0.7017192431417264	
ITPR1	0.9701962318904132	0.014901884054793414	0.014901884054793414	
ITPR1-DT	0.6552445123999586	0.02815136688974021	0.31660412071030114	
ITPR2	0.971428062145403	0.014285968927298496	0.014285968927298496	
ITPR3	0.4778733404520159	0.01503516477553193	0.5070914947724521	
ITPRIP	0.1271882534859156	0.4145465587383553	0.45826518777572917	
ITPRIPL1	0.4153185066356443	0.01897194335733207	0.5657095500070237	
ITSN1	0.9737602445842853	0.013119877707857336	0.013119877707857336	
ITSN2	0.9303175945303984	0.03484120273480074	0.03484120273480074	
IVD	0.5273814207971068	0.01624339886978362	0.45637518033310964	
IVNS1ABP	0.9109806131313	0.04450969343434999	0.04450969343434999	
IWS1	0.3010572244878609	0.6842067888552527	0.014735986656886406	
IZUMO4	0.1982966119959839	0.2012886135533482	0.6004147744506679	
JADE1	0.7805361476203668	0.1934009817411661	0.026062870638467094	
JADE2	0.45439950526747425	0.0381674858663429	0.5074330088661829	
JADE3	0.44250375924813073	0.5485317273425755	0.008964513409293821	
JAG1	0.5183360943837961	0.015128750737664103	0.46653515487853975	
JAG2	0.5685301389024843	0.011367875173033963	0.42010198592448167	
JAGN1	0.010119952961825513	0.010119952961825513	0.979760094076349	
JAK1	0.9080825810711346	0.045958709464432645	0.045958709464432645	
JAK2	0.9670321230815176	0.01648393845924117	0.01648393845924117	
JAK3	0.5948559616518784	0.0068491342691439985	0.39829490407897766	
JAKMIP2	0.9805825242718447	0.009708737864077669	0.009708737864077669	
JAM2	0.6804049737778187	0.011376468487605804	0.3082185577345755	
JAM3	0.9454969347890771	0.027251532605461377	0.027251532605461377	
JAML	0.09238484544772553	0.025384969160335075	0.8822301853919394	
JARID2	0.9602316656484998	0.02361646705503434	0.016151867296465852	
JAZF1	0.9651926286748224	0.017403685662588785	0.017403685662588785	
JAZF1-AS1	0.9640598784852543	0.017970060757372817	0.017970060757372817	
JCAD	0.9413240933295075	0.013405076685019167	0.045270829985473306	
JDP2	0.47240229003830314	0.013835536720286453	0.5137621732414104	
JHY	0.9710139288682346	0.014493035565882731	0.014493035565882731	
