gene	logFC	logCPM	F	PValue	FDR
AC104699.1	-1.07631791453015	1.03156963187448	0.00897737055516894	0.925754397332813	0.975700414910794
AC106876.2	-3.97275012857566	2.98528592786908	3.38560713108093e-07	0.9995456426594	1
AC107983.4	2.90975490672335	1.24134377393381	3.25852892998708	0.087147648944689	0.216023642737011
AC108488.4	3.05714817246358	2.21535579232766	11.8034130000987	0.00269117123433128	0.0253057284254064
AC113189.5	-0.323227967062745	2.59895733033884	0.384881442270854	0.543357289641828	0.709766775744161
AC114730.3	-1.50888325664911	1.55170846415904	0.00314513243375692	0.95599631795359	0.992957020668838
AC124789.1	0.32111937401573	1.6694918122691	0.110444597952518	0.742913092484574	0.859427361281261
AC125232.1	2.64789899076621	0.553327464384045	1.21929465637079	0.280007292149351	0.462777627959523
AC127904.2	-0.288267745559297	0.877446627751289	0.0349549749492893	0.853744072768315	0.931627058986377
AC138517.6	-3.21341227786066	1.74116489950114	1.92967480964137e-07	0.999656441950592	1
AC141586.5	3.52953507893751	1.96288289608198	5.991430863896	0.0259937083463204	0.100942918483381
AC144449.1	1.95399227516271	1.16630147258601	4.19428389274153	0.0532012063695284	0.157856799922058
AC144530.1	0.887440407275678	3.00261865961877	1.64090786545388	0.218017131873339	0.394108919965666
AC156455.1	1.28316675549101	1.70276293686151	2.63688931259251	0.11960333028941	0.263980247462527
AC245100.1	-0.122352683293149	1.74682439599438	0.0201160758679856	0.888837858260045	0.953135655241953
ACAA1	-0.582419636053782	6.24209018484878	1.7992640800153	0.200079035889101	0.373646502672867
ACAA2	0.624458833064428	7.08883580784955	3.01873645523235	0.103089004460809	0.240388889611457
ACACA	0.472241923539608	3.41343991452015	0.825197031610975	0.37722799374849	0.559506806093774
ACACB	-0.952283594227934	2.71803353922405	1.2321904174355	0.280524050733058	0.463475884873067
ACAD10	0.106578730241588	3.36418508132326	0.0328077460492355	0.858581487517188	0.934727872028038
ACAD8	0.918463057973571	4.01202374496153	4.50560892450835	0.0505906424210301	0.152729990083339
ACAD9	0.302734369657922	3.84806045819741	0.405117803477079	0.533785363782167	0.702176269213627
ACADM	0.65574177481979	5.70199369396971	5.42062265042043	0.0344930243379339	0.120525376915467
ACADS	-0.335560608863884	5.80263056839252	0.30899778379796	0.586638561473567	0.744819710328318
ACADSB	0.281634983206508	4.33400839280884	0.252493831897699	0.622643756358217	0.771779954315323
ACADVL	-1.38619890809577	7.56091553637709	8.43600375961377	0.0110244921095063	0.0600443996023295
ACAN	-0.963359610853487	1.55645039933636	0.071792437509706	0.791949946525633	0.893625886547711
ACAP1	-2.53584748363579	3.46014472610833	13.2847860868915	0.00210076896693647	0.021927984071724
ACAP2	0.37959861352728	4.35128958300287	0.802342147974046	0.384536068361869	0.565406854684507
ACAP3	-0.673994499011833	3.01057027902791	1.38131597503199	0.256695573313518	0.437536462591133
ACAT1	-0.106738900284829	6.22259840230726	0.115252655797944	0.739022994067913	0.856637074780544
ACAT2	0.40611097471714	5.82196124722124	0.465411885699292	0.505660507166624	0.678615725222979
ACBD3	-1.3033221200817	4.50235503751604	9.45049631646207	0.00773289065143574	0.0482047355105772
ACBD4	-0.547212887890923	3.19989443263578	0.602755718793708	0.448767884126817	0.627090324012307
ACBD5	0.167540023958533	4.63468707430042	0.280609472034496	0.604098814109006	0.757898384594567
ACBD6	-0.0458763586900474	4.34288685903026	0.0331945792898787	0.857813443426037	0.934270453189382
ACCS	-0.155221795945033	2.84882578933802	0.0565030975286787	0.815032957723758	0.90807335493501
ACD	0.45884652507731	3.65968335900496	1.04673967061338	0.321401962805739	0.506773310821236
ACE	0.823255683898589	6.13668866533159	0.096807054512012	0.759958169386979	0.870978556242796
ACE2	2.13743866244521	5.84429870265376	3.35503800310897	0.087211804643808	0.216110031366183
ACER3	-1.34373219597542	3.6771360668233	10.4628197542209	0.00536729373843423	0.0383863861343037
ACHE	-1.31075305262478	2.41263367398384	2.44857959415632	0.134941840824115	0.285710193843651
ACIN1	0.194520619752218	5.32825746149333	0.451467820181099	0.511954301118116	0.68360263538609
ACKR1	-3.40802901187624	2.67848000585517	1.7427939605203	0.203208835004787	0.377218098953617
ACKR2	-4.29563789091677	1.78238041283352	19.7110938150721	0.000230309717167486	0.00589728822656814
ACKR3	1.16318994309279	3.97018687381878	2.44219492753333	0.137203332864779	0.289335424138209
ACKR4	0.965317052011013	2.36035897847244	0.206533431948493	0.654324419281084	0.795403516028741
ACLY	-0.32122720536857	5.08425217382276	0.420037028272661	0.52682650854005	0.696438484759093
ACO1	0.752490274690154	5.13728659725104	3.35611969399567	0.0870772334489211	0.21592167386317
ACO2	-0.232766610393389	6.33434062589389	0.603196602366862	0.449622207044997	0.627980864744948
ACOT1	3.62983449827006	1.37667170197558	3.34983315527702	0.0834284213762684	0.210123939016151
ACOT11	-0.312218575709594	4.3183808979676	0.277209357244302	0.606248571220086	0.759528019558415
ACOT13	1.29158001810663	6.47621353470184	10.5712976332886	0.00545652228113329	0.0387693019668835
ACOT2	0.169289792822337	3.80228638002492	0.137838329859592	0.715465843500935	0.840047001895857
ACOT4	0.242081707473397	2.39527809560663	0.182220749207556	0.674820959896508	0.811556942067319
